league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Performance PSxG,Performance PSxG+/-,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper AvgDist,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
,1718,APOEL FC,2017-11-21 APOEL FC-Real Madrid,2017-11-21,21:45:00,Group stage,Tue,Home,L,0,6,Real Madrid,0.5,3.7,30,19705,Roland Sallai,4-2-3-1,4-4-2,Artur Soares Dias,/en/matches/6da6de2c/APOEL-FC-Real-Madrid-November-21-2017-Champions-League,,9,6,3,33.3,0,3.7,-2.3,0,0,0,0,11,17,64.7,18,6,55.6,37.0,7,100.0,62.3,17,0,0.0,2,18.3,0,12,3,25.0,0.0,0.0,23.5,1,0,0,0.5,0.5,0.04,-0.5,-0.5,229,319,71.8,4121,1841,105,132,79.5,86,113,76.1,29,51,56.9,0,0.3,0.3,8,18,3,2,11,319,268,47,11,1,2,16,18,4,4,0,0,229,4,8,22,17,1,2,0,2,0,0,0,0,0,0,0,0,13,9,8,5,0,8,26,30.8,18,13,4,9,17,30,17,1,416,59,159,186,77,11,416,8,4,50.0,4,50.0,237,1325,646,14,12,4,8,8,224,11,0,0,0,8,10,4,16,17,9,0,0,0,46,5,9,35.7
,1718,APOEL FC,2017-12-06 Tottenham-APOEL FC,2017-12-06,19:45:00,Group stage,Wed,Away,L,0,3,Tottenham,0.6,2.3,35,42679,Nuno Morais,4-2-3-1,4-1-4-1,Slavko Vinčić,/en/matches/24867db8/Tottenham-Hotspur-APOEL-FC-December-6-2017-Champions-League,,10,3,7,70.0,0,2.2,-0.8,0,0,0,0,9,26,34.6,27,4,66.7,47.0,8,100.0,72.8,15,0,0.0,1,12.0,0,7,0,0.0,0.0,,17.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6,300,392,76.5,5888,2264,127,148,85.8,111,134,82.8,50,81,61.7,0,0.5,0.4,6,20,5,2,26,392,331,56,22,0,4,12,20,2,1,0,0,300,5,4,10,7,1,0,2,0,0,0,0,0,0,0,0,0,20,13,12,7,1,9,24,37.5,15,10,5,5,15,35,15,2,495,68,191,218,90,10,495,11,4,36.4,7,63.6,238,1397,678,9,13,1,12,11,297,26,2,0,0,8,19,5,12,15,13,0,0,0,33,5,12,29.4
,1718,Anderlecht,2017-07-28 Antwerp-Anderlecht,2017-07-28,20:30:00,Regular season,Fri,Away,D,0,0,Antwerp,,,,11394,Sofiane Hanni,4-3-3,4-2-3-1,Jonathan Lardot,/en/matches/735f6afe/Antwerp-Anderlecht-July-28-2017-Belgian-First-Division-A,,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-08-06 Anderlecht-Oostende,2017-08-06,18:00:00,Regular season,Sun,Home,W,1,0,Oostende,,,,18880,Sofiane Hanni,4-2-3-1,4-2-3-1,Bart Vertenten,/en/matches/25d1f9ee/Anderlecht-Oostende-August-6-2017-Belgian-First-Division-A,,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-08-13 Charleroi-Anderlecht,2017-08-13,18:00:00,Regular season,Sun,Away,L,0,2,Charleroi,,,,14330,Sofiane Hanni,4-2-3-1,4-4-2,Bram Van Driessche,/en/matches/26e66f55/Charleroi-Anderlecht-August-13-2017-Belgian-First-Division-A,,0,2,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-08-20 Anderlecht-Sint-Truiden,2017-08-20,14:30:00,Regular season,Sun,Home,L,2,3,Sint-Truiden,,,,19111,Sofiane Hanni,4-2-3-1,4-2-3-1,Wim Smet,/en/matches/a07a8494/Anderlecht-Sint-Truiden-August-20-2017-Belgian-First-Division-A,,0,3,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,2,0,0,,,,,,0,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-08-27 Gent-Anderlecht,2017-08-27,18:00:00,Regular season,Sun,Away,D,0,0,Gent,,,,18621,Sofiane Hanni,4-2-3-1,3-4-3,Sébastien Delferière,/en/matches/c02c88f4/Gent-Anderlecht-August-27-2017-Belgian-First-Division-A,,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-09-08 Anderlecht-Lokeren,2017-09-08,20:30:00,Regular season,Fri,Home,W,3,2,Lokeren,,,,19023,Sofiane Hanni,4-2-3-1,4-4-2,Nicolas Laforge,/en/matches/de689b78/Anderlecht-Lokeren-September-8-2017-Belgian-First-Division-A,,0,2,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,3,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-09-12 Bayern Munich-Anderlecht,2017-09-12,20:45:00,Group stage,Tue,Away,L,0,3,Bayern Munich,0.8,4.2,25,70000,Sofiane Hanni,5-4-1,4-2-3-1,Paolo Tagliavento,/en/matches/be4af035/Bayern-Munich-Anderlecht-September-12-2017-Champions-League,,11,3,8,81.8,0,3.5,0.5,1,1,0,0,15,36,41.7,21,1,95.2,53.5,16,100.0,63.9,25,0,0.0,1,12.0,0,6,1,16.7,0.0,0.0,16.3,0,0,0,0.8,0.8,0.14,-0.8,-0.8,187,270,69.3,3408,2038,84,106,79.2,53,70,75.7,29,58,50.0,0,0.8,1.4,5,7,3,1,14,270,217,52,11,0,1,4,20,1,0,0,0,187,1,9,11,8,1,1,1,0,0,0,0,0,0,0,0,0,13,10,12,1,0,11,19,57.9,8,12,4,8,17,30,31,0,370,87,166,149,60,11,370,12,5,41.7,7,58.3,161,1116,671,15,11,4,10,15,185,14,2,1,0,5,10,1,4,17,10,0,1,0,36,21,12,63.6
,1718,Anderlecht,2017-09-16 Kortrijk-Anderlecht,2017-09-16,18:00:00,Regular season,Sat,Away,D,2,2,Kortrijk,,,,9134,Sofiane Hanni,4-2-2-2,4-4-2,Alexandre Boucaut,/en/matches/97d76432/Kortrijk-Anderlecht-September-16-2017-Belgian-First-Division-A,,0,2,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,2,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-09-23 Waasland-Bev-Anderlecht,2017-09-23,20:30:00,Regular season,Sat,Away,W,2,1,Waasland-Bev,,,,6938,Sofiane Hanni,4-2-3-1,4-2-3-1,Christof Dierick,/en/matches/ad618d73/Waasland-Beveren-Anderlecht-September-23-2017-Belgian-First-Division-A,,0,1,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,2,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-09-27 Anderlecht-Celtic,2017-09-27,20:45:00,Group stage,Wed,Home,L,0,3,Celtic,0.6,1.2,38,19898,Sofiane Hanni,5-3-2,4-2-3-1,Jesús Gil,/en/matches/d4759e88/Anderlecht-Celtic-September-27-2017-Champions-League,,4,3,1,25.0,0,1.6,-1.4,0,0,0,0,8,17,47.1,15,0,73.3,48.3,7,85.7,58.6,5,0,0.0,2,20.0,0,11,3,27.3,0.0,0.0,20.8,1,0,0,0.6,0.6,0.05,-0.6,-0.6,280,394,71.1,4918,2182,137,166,82.5,96,128,75.0,35,67,52.2,0,0.5,0.5,9,19,7,5,32,394,332,56,12,0,4,18,30,3,1,1,0,280,6,8,20,13,3,2,1,1,0,0,0,0,0,0,0,0,22,16,6,14,2,9,14,64.3,5,10,1,9,14,36,9,3,498,33,107,274,126,20,498,23,15,65.2,8,34.8,226,1457,716,17,13,4,16,12,277,31,0,0,0,10,13,6,18,14,16,0,0,0,74,17,10,63.0
,1718,Anderlecht,2017-10-01 Anderlecht-Standard Liège,2017-10-01,18:00:00,Regular season,Sun,Home,W,1,0,Standard Liège,,,,20127,Sofiane Hanni,4-2-3-1,4-2-3-1,Lawrence Visser,/en/matches/7b3b9bf1/Anderlecht-Standard-Liege-October-1-2017-Belgian-First-Division-A,,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-10-13 Mechelen-Anderlecht,2017-10-13,20:30:00,Regular season,Fri,Away,W,4,3,Mechelen,,,,14439,Sofiane Hanni,3-4-3,2-5-2-1,Jonathan Lardot,/en/matches/da06c431/Mechelen-Anderlecht-October-13-2017-Belgian-First-Division-A,,0,3,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,4,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-10-18 Anderlecht-Paris S-G,2017-10-18,20:45:00,Group stage,Wed,Home,L,0,4,Paris S-G,1.2,3.3,50,19108,Sofiane Hanni,3-4-3,4-3-3,Pavel Královec,/en/matches/47249c92/Anderlecht-Paris-Saint-Germain-October-18-2017-Champions-League,,6,4,2,33.3,0,2.2,-1.8,0,0,0,0,10,21,47.6,27,7,51.9,39.6,12,58.3,46.5,1,0,0.0,1,15.6,0,13,6,46.2,0.0,0.0,18.7,2,0,0,1.2,1.2,0.1,-1.2,-1.2,506,592,85.5,9087,3280,237,254,93.3,180,202,89.1,66,99,66.7,0,0.7,0.7,9,44,8,4,58,592,549,43,8,2,14,21,12,6,0,2,3,506,0,9,21,13,1,2,2,2,1,0,0,0,0,0,0,0,21,12,8,11,2,13,37,35.1,24,16,2,14,10,31,9,3,704,54,162,379,169,15,704,17,11,64.7,6,35.3,329,1713,889,17,16,4,19,10,505,58,2,0,0,16,6,0,21,10,12,0,0,0,58,6,15,28.6
,1718,Anderlecht,2017-10-22 Anderlecht-Genk,2017-10-22,18:00:00,Regular season,Sun,Home,L,0,1,Genk,,,,21000,Sofiane Hanni,3-4-3,4-3-1-2,Bart Vertenten,/en/matches/1d0eb070/Anderlecht-Genk-October-22-2017-Belgian-First-Division-A,,0,1,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-10-25 Anderlecht-Zulte Waregem,2017-10-25,20:30:00,Regular season,Wed,Home,W,2,0,Zulte Waregem,,,,18397,Sofiane Hanni,3-4-3,4-2-3-1,Luc Wouters,/en/matches/a32e53e6/Anderlecht-Zulte-Waregem-October-25-2017-Belgian-First-Division-A,,0,0,0,,1,,,1,0,1,0,,,,,,,,,,,,,,,,2,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-10-28 Eupen-Anderlecht,2017-10-28,18:00:00,Regular season,Sat,Away,W,3,2,Eupen,,,,5002,Sofiane Hanni,3-4-3,3-4-3,Alexandre Boucaut,/en/matches/2df98508/Eupen-Anderlecht-October-28-2017-Belgian-First-Division-A,,0,2,0,,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,1718,Anderlecht,2017-10-31 Paris S-G-Anderlecht,2017-10-31,20:45:00,Group stage,Tue,Away,L,0,5,Paris S-G,0.2,2.6,43,46403,Sofiane Hanni,4-2-3-1,4-3-3,David Fernández,/en/matches/0cb548c7/Paris-Saint-Germain-Anderlecht-October-31-2017-Champions-League,,10,5,4,50.0,0,3.5,-1.5,0,0,0,0,6,21,28.6,34,4,55.9,41.8,5,40.0,36.0,10,0,0.0,1,14.0,0,6,2,33.3,0.0,0.0,23.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,449,547,82.1,7762,2493,215,233,92.3,167,192,87.0,50,85,58.8,0,0.1,0.4,4,18,2,1,31,547,504,43,15,1,12,14,14,3,1,0,2,449,0,11,9,8,1,0,0,0,0,0,0,0,0,0,0,0,18,13,8,8,2,10,29,34.5,19,16,6,10,11,29,17,2,640,81,235,322,91,11,640,17,13,76.5,4,23.5,337,1792,968,15,15,3,10,10,444,31,0,0,0,9,12,0,14,11,13,0,0,0,64,9,16,36.0
