league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Performance PSxG,Performance PSxG+/-,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper AvgDist,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
,2021,Ajax,2020-09-13 Sparta R'dam-Ajax,2020-09-13,14:30:00,Matchweek 1,Sun,Away,W,1,0,Sparta R'dam,,,49,3934,Dušan Tadić,4-3-3,4-4-2,Jochem Kamphuis,/en/matches/761d09a8/Sparta-Rotterdam-Ajax-September-13-2020-Eredivisie,,3,0,3,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,1,9,4,44.4,0.11,0.25,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,13,13,1,9,11,7,,,0,,,,
,2021,Ajax,2020-09-20 Ajax-RKC Waalwijk,2020-09-20,16:45:00,Matchweek 2,Sun,Home,W,3,0,RKC Waalwijk,,,63,11948,Dušan Tadić,4-3-3,4-3-3,Bas Nijhuis,/en/matches/ea02e393/Ajax-RKC-Waalwijk-September-20-2020-Eredivisie,,3,0,3,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,3,23,10,43.5,0.13,0.3,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,8,5,2,14,14,22,,,0,,,,
,2021,Ajax,2020-09-26 Ajax-Vitesse,2020-09-26,21:00:00,Matchweek 3,Sat,Home,W,2,1,Vitesse,,,47,12176,Dušan Tadić,4-3-3,3-5-2,Pol van Boekel,/en/matches/a4ae3b41/Ajax-Vitesse-September-26-2020-Eredivisie,,5,1,4,80.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,2,18,4,22.2,0.11,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,13,14,2,18,12,12,,,0,,,,
,2021,Ajax,2020-10-04 Groningen-Ajax,2020-10-04,12:15:00,Matchweek 4,Sun,Away,L,0,1,Groningen,,,70,,Dušan Tadić,4-3-3,4-2-3-1,Dennis Higler,/en/matches/bdf2d364/Groningen-Ajax-October-4-2020-Eredivisie,,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,0,18,4,22.2,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,9,11,4,32,11,6,,,0,,,,
,2021,Ajax,2020-10-18 Ajax-Heerenveen,2020-10-18,14:30:00,Matchweek 5,Sun,Home,W,5,1,Heerenveen,,,69,,Dušan Tadić,4-2-3-1,5-4-1,Björn Kuipers,/en/matches/342069f5/Ajax-Heerenveen-October-18-2020-Eredivisie,,5,1,4,80.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,5,16,5,31.3,0.19,0.6,,,2,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,11,13,1,24,7,7,,,0,,,,
,2021,Ajax,2020-10-21 Ajax-Liverpool,2020-10-21,21:00:00,Group stage,Wed,Home,L,0,1,Liverpool,1.4,1.1,49,,Dušan Tadić,4-3-3,4-3-3,Felix Brych,/en/matches/51c298ad/Ajax-Liverpool-October-21-2020-Champions-League,,6,1,6,83.3,0,0.3,0.3,0,0,0,0,5,17,29.4,45,7,33.3,33.0,7,28.6,30.4,15,0,0.0,1,20.0,0,12,4,33.3,0.0,0.0,21.4,0,0,0,1.4,1.4,0.12,-1.4,-1.4,391,549,71.2,6303,2647,193,229,84.3,141,195,72.3,33,78,42.3,0,1.3,1.4,10,30,9,3,36,549,501,46,10,0,3,21,24,3,0,2,0,391,2,9,22,20,0,0,1,0,1,0,0,0,0,0,0,0,14,8,7,6,1,6,14,42.9,8,18,6,12,19,33,24,0,689,96,250,274,170,24,689,16,9,56.3,7,43.8,249,1262,726,16,11,6,18,8,385,36,1,0,0,10,6,2,21,19,8,0,0,1,69,17,19,47.2
,2021,Ajax,2020-10-24 VVV-Venlo-Ajax,2020-10-24,16:30:00,Matchweek 6,Sat,Away,W,13,0,VVV-Venlo,,,76,,Dušan Tadić,4-2-3-1,4-3-3,Danny Makkelie,/en/matches/87fe4154/VVV-Venlo-Ajax-October-24-2020-Eredivisie,,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,13,45,23,51.1,0.27,0.52,,,1,1,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,13,2,25,4,8,,,0,,,,
,2021,Ajax,2020-10-27 Atalanta-Ajax,2020-10-27,21:00:00,Group stage,Tue,Away,D,2,2,Atalanta,1.4,1.7,54,,Dušan Tadić,4-3-3,3-4-3,Damir Skomina,/en/matches/3066bed8/Atalanta-Ajax-October-27-2020-Champions-League,,7,2,5,71.4,0,2.8,0.8,0,0,0,0,5,19,26.3,46,7,37.0,33.6,8,25.0,29.5,10,1,10.0,3,21.0,2,12,6,50.0,0.08,0.17,21.0,0,1,1,1.4,0.6,0.05,0.6,0.4,393,517,76.0,7081,3027,170,194,87.6,173,202,85.6,43,86,50.0,0,0.2,0.5,5,41,5,0,55,517,469,48,16,0,0,14,15,6,2,1,0,393,0,11,21,17,0,2,1,1,0,4,3,0,0,0,1,0,21,13,4,13,4,6,16,37.5,10,15,3,12,14,35,16,0,629,77,213,255,172,15,628,23,15,65.2,8,34.8,373,1941,971,17,12,3,13,16,387,55,3,0,0,16,12,0,14,14,13,1,0,0,58,19,22,46.3
,2021,Ajax,2020-10-31 Ajax-Fortuna Sittard,2020-10-31,20:00:00,Matchweek 7,Sat,Home,W,5,2,Fortuna Sittard,,,73,,Daley Blind,4-3-3,5-3-2,Siemen Mulder,/en/matches/1c3bc1a0/Ajax-Fortuna-Sittard-October-31-2020-Eredivisie,,7,2,5,71.4,0,,,0,0,0,0,,,,,,,,,,,,,,,,5,30,9,30.0,0.1,0.33,,,2,3,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,9,3,34,14,12,,,0,,,,
,2021,Ajax,2020-11-03 Midtjylland-Ajax,2020-11-03,21:00:00,Group stage,Tue,Away,W,2,1,Midtjylland,0.7,0.7,56,132,Dušan Tadić,4-3-3,4-2-3-1,Bobby Madden,/en/matches/2c2adbba/Midtjylland-Ajax-November-3-2020-Champions-League,,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,2,13,15.4,51,6,25.5,28.2,6,0.0,25.7,15,0,0.0,0,,2,5,4,80.0,0.4,0.5,17.2,0,0,0,0.7,0.7,0.15,1.3,1.3,447,576,77.6,7619,2899,201,227,88.5,194,235,82.6,39,83,47.0,2,0.7,1.1,4,31,3,0,33,576,529,43,19,1,1,10,13,3,0,2,0,447,4,4,9,8,1,0,0,0,0,3,2,1,0,0,0,0,15,9,6,5,4,9,22,40.9,13,12,2,10,8,23,27,2,683,88,271,289,137,15,683,17,13,76.5,4,23.5,440,1952,1067,18,9,5,13,15,445,33,1,0,0,19,16,4,10,8,9,0,0,0,72,15,22,40.5
