league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
,1213,Ajax,2012-08-12 Ajax-AZ Alkmaar,2012-08-12,,Matchweek 1,Sun,Home,D,2,2,AZ Alkmaar,,,,,,Kevin Blom,/en/matches/b0fe219e/Ajax-AZ-Alkmaar-August-12-2012-Eredivisie,,,,,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,1213,Ajax,2012-08-19 NEC Nijmegen-Ajax,2012-08-19,,Matchweek 2,Sun,Away,W,6,1,NEC Nijmegen,,,,,,Pieter Vink,/en/matches/b8c1593d/NEC-Nijmegen-Ajax-August-19-2012-Eredivisie,,,,,,,,,,,6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,1213,Ajax,2012-08-25 Ajax-NAC Breda,2012-08-25,,Matchweek 3,Sat,Home,W,5,0,NAC Breda,,,,,,Reinold Wiedemeijer,/en/matches/a7afdc3f/Ajax-NAC-Breda-August-25-2012-Eredivisie,,,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,1213,Ajax,2012-09-02 Heerenveen-Ajax,2012-09-02,,Matchweek 4,Sun,Away,D,2,2,Heerenveen,,,,,,Pol van Boekel,/en/matches/b65878ac/Heerenveen-Ajax-September-2-2012-Eredivisie,,,,,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,0
,1213,Ajax,2012-09-15 Ajax-RKC Waalwijk,2012-09-15,,Matchweek 5,Sat,Home,W,2,0,RKC Waalwijk,,,,,,Richard Liesveld,/en/matches/d361a049/Ajax-RKC-Waalwijk-September-15-2012-Eredivisie,,,,,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,1213,Ajax,2012-09-18 Dortmund-Ajax,2012-09-18,,Group stage,Tue,Away,L,0,1,Dortmund,,,,,,Paolo Tagliavento,/en/matches/b2013d7d/Dortmund-Ajax-September-18-2012-Champions-League,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,1213,Ajax,2012-09-23 ADO Den Haag-Ajax,2012-09-23,,Matchweek 6,Sun,Away,D,1,1,ADO Den Haag,,,,,,Danny Makkelie,/en/matches/ea25b9aa/ADO-Den-Haag-Ajax-September-23-2012-Eredivisie,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,1213,Ajax,2012-09-29 Ajax-Twente,2012-09-29,,Matchweek 7,Sat,Home,W,1,0,Twente,,,,,,Pieter Vink,/en/matches/f6a6aaf9/Ajax-Twente-September-29-2012-Eredivisie,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,1213,Ajax,2012-10-03 Ajax-Real Madrid,2012-10-03,,Group stage,Wed,Home,L,1,4,Real Madrid,,,,,,Jonas Eriksson,/en/matches/25bf3280/Ajax-Real-Madrid-October-3-2012-Champions-League,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,1213,Ajax,2012-10-07 Ajax-Utrecht,2012-10-07,,Matchweek 8,Sun,Home,D,1,1,Utrecht,,,,,,Jan Wegereef,/en/matches/9b2302d4/Ajax-Utrecht-October-7-2012-Eredivisie,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,1
