league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ESP-La Liga,1415,Almería,2014-08-23 Almería-Espanyol,2014-08-23,23:00:00,Matchweek 1,Sat,Home,D,1,1,Espanyol,57,12000,,4-2-3-1,4-2-3-1,Alejandro Hernández,/en/matches/1de2c4fe/Almeria-Espanyol-August-23-2014-La-Liga,,2,1,,50.0,0,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-08-29 Getafe-Almería,2014-08-29,20:00:00,Matchweek 2,Fri,Away,L,0,1,Getafe,48,6000,,4-2-3-1,4-2-3-1,Santiago Jaime,/en/matches/376b2c07/Getafe-Almeria-August-29-2014-La-Liga,,3,1,,66.7,0,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-09-12 Almería-Córdoba,2014-09-12,21:00:00,Matchweek 3,Fri,Home,D,1,1,Córdoba,52,10682,,4-2-3-1,4-2-3-1,Fernando Teixeira,/en/matches/bd32e0a1/Almeria-Cordoba-September-12-2014-La-Liga,,4,1,,75.0,0,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-09-21 Real Sociedad-Almería,2014-09-21,12:00:00,Matchweek 4,Sun,Away,W,2,1,Real Sociedad,43,18000,,4-3-3,4-2-3-1,Javier Estrada,/en/matches/83f4cc49/Real-Sociedad-Almeria-September-21-2014-La-Liga,,6,1,,83.3,0,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,8,1,1,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-09-24 Almería-Atlético Madrid,2014-09-24,20:00:00,Matchweek 5,Wed,Home,L,0,1,Atlético Madrid,39,11863,,4-2-3-1,4-4-2,Jesús Gil,/en/matches/f5e27448/Almeria-Atletico-Madrid-September-24-2014-La-Liga,,9,1,,88.9,0,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-09-28 La Coruña-Almería,2014-09-28,17:00:00,Matchweek 6,Sun,Away,W,1,0,La Coruña,44,18000,,4-3-3,4-2-3-1,José Teixeira,/en/matches/e2200352/Deportivo-La-Coruna-Almeria-September-28-2014-La-Liga,,1,0,,100.0,1,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-10-04 Almería-Elche,2014-10-04,22:00:00,Matchweek 7,Sat,Home,D,2,2,Elche,55,9000,,4-2-3-1,4-2-3-1,Carlos del Cerro,/en/matches/73e7bfd4/Almeria-Elche-October-4-2014-La-Liga,,3,2,,33.3,0,0,0,0,0,2,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-10-19 Villarreal-Almería,2014-10-19,21:00:00,Matchweek 8,Sun,Away,L,0,2,Villarreal,51,19000,,4-2-3-1,4-4-2,Carlos Clos Gómez,/en/matches/5d511e75/Villarreal-Almeria-October-19-2014-La-Liga,,5,2,,60.0,0,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-10-25 Almería-Athletic Club,2014-10-25,16:00:00,Matchweek 9,Sat,Home,L,0,1,Athletic Club,44,10000,,4-1-4-1,4-2-3-1,Juan Martínez,/en/matches/876faf4e/Almeria-Athletic-Club-October-25-2014-La-Liga,,1,1,,0.0,0,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,1415,Almería,2014-11-02 Levante-Almería,2014-11-02,19:00:00,Matchweek 10,Sun,Away,L,1,2,Levante,56,16000,,4-2-3-1,4-4-2,Eduardo Prieto,/en/matches/758da611/Levante-Almeria-November-2-2014-La-Liga,,4,2,,50.0,0,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
