league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ESP-La Liga,1617,Alavés,2016-08-21 Atlético Madrid-Alavés,2016-08-21,22:15:00,Matchweek 1,Sun,Away,D,1,1,Atlético Madrid,38,36455,Manu García,4-2-3-1,4-2-3-1,Ignacio Iglesias,/en/matches/fdbbfb30/Atletico-Madrid-Alaves-August-21-2016-La-Liga,,5,1,5,100.0,0,1,1,0,0,1,2,1,50.0,0.5,1.0,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,16,7,1,9,15,18,0,1,0
ESP-La Liga,1617,Alavés,2016-08-28 Alavés-Sporting Gijón,2016-08-28,18:15:00,Matchweek 2,Sun,Home,D,0,0,Sporting Gijón,51,16236,Manu García,4-2-3-1,4-2-3-1,José Luis Munuera,/en/matches/5b46ece9/Alaves-Sporting-Gijon-August-28-2016-La-Liga,,1,0,1,100.0,1,0,0,0,0,0,13,2,15.4,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,10,12,3,24,21,14,0,0,0
ESP-La Liga,1617,Alavés,2016-09-10 Barcelona-Alavés,2016-09-10,20:30:00,Matchweek 3,Sat,Away,W,2,1,Barcelona,25,74237,Fernando Pacheco,5-4-1,4-3-3,Mario Melero,/en/matches/148fd884/Barcelona-Alaves-September-10-2016-La-Liga,,2,1,1,50.0,0,0,0,0,0,2,5,4,80.0,0.4,0.5,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,13,12,4,3,17,14,0,0,0
ESP-La Liga,1617,Alavés,2016-09-19 Alavés-La Coruña,2016-09-19,20:45:00,Matchweek 4,Mon,Home,D,0,0,La Coruña,53,16854,Manu García,5-4-1,4-4-2,Juan Martínez,/en/matches/ca4f7a37/Alaves-Deportivo-La-Coruna-September-19-2016-La-Liga,,1,0,1,100.0,1,0,0,0,0,0,9,1,11.1,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,16,8,2,19,22,10,0,0,0
ESP-La Liga,1617,Alavés,2016-09-22 Valencia-Alavés,2016-09-22,22:00:00,Matchweek 5,Thu,Away,L,1,2,Valencia,51,32285,Fernando Pacheco,4-4-2,4-3-3,Santiago Jaime,/en/matches/45b5689e/Valencia-Alaves-September-22-2016-La-Liga,,2,2,1,50.0,0,1,1,0,0,1,8,1,12.5,0.13,1.0,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,19,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,13,14,2,10,19,27,0,1,1
ESP-La Liga,1617,Alavés,2016-09-26 Alavés-Granada,2016-09-26,20:45:00,Matchweek 6,Mon,Home,W,3,1,Granada,43,16371,Fernando Pacheco,4-3-3,4-2-3-1,José González,/en/matches/0a55f398/Alaves-Granada-September-26-2016-La-Liga,,3,1,2,66.7,0,0,0,0,0,3,16,6,37.5,0.19,0.5,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15,18,4,11,17,13,0,0,0
ESP-La Liga,1617,Alavés,2016-10-01 Sevilla-Alavés,2016-10-01,16:15:00,Matchweek 7,Sat,Away,L,1,2,Sevilla,25,32122,Fernando Pacheco,5-4-1,4-1-3-2,Antonio Matéu Lahoz,/en/matches/a18734c9/Sevilla-Alaves-October-1-2016-La-Liga,,12,2,10,83.3,0,0,0,0,0,1,7,1,14.3,0.14,1.0,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,6,0,0,13,10,1,10,11,13,0,0,0
ESP-La Liga,1617,Alavés,2016-10-16 Alavés-Málaga,2016-10-16,12:00:00,Matchweek 8,Sun,Home,D,1,1,Málaga,45,17068,Manu García,4-3-3,4-4-2,Alejandro Hernández,/en/matches/12408a93/Alaves-Malaga-October-16-2016-La-Liga,,5,1,4,80.0,0,0,0,0,0,1,8,4,50.0,0.13,0.25,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,27,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,14,14,5,16,27,25,0,0,0
ESP-La Liga,1617,Alavés,2016-10-22 Real Sociedad-Alavés,2016-10-22,18:30:00,Matchweek 9,Sat,Away,L,0,3,Real Sociedad,40,24224,Fernando Pacheco,4-5-1,4-2-3-1,Carlos Clos,/en/matches/c393629a/Real-Sociedad-Alaves-October-22-2016-La-Liga,,5,3,2,40.0,0,0,0,0,0,0,10,3,30.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,18,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,21,15,1,13,18,16,0,0,0
ESP-La Liga,1617,Alavés,2016-10-29 Alavés-Real Madrid,2016-10-29,16:15:00,Matchweek 10,Sat,Home,L,1,4,Real Madrid,41,19840,Manu García,5-3-2,4-3-3,José Sánchez,/en/matches/48d1920e/Alaves-Real-Madrid-October-29-2016-La-Liga,,2,4,0,-50.0,0,2,1,1,0,1,8,3,37.5,0.13,0.33,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,15,6,1,22,13,14,0,2,0
