league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ESP-La Liga,1314,Almería,2013-08-19 Almería-Villarreal,2013-08-19,,Matchweek 1,Mon,Home,L,2,3,Villarreal,,,,4-2-3-1,4-4-2,Undiano Mallenco,/en/matches/fac10eb6/Almeria-Villarreal-August-19-2013-La-Liga,,,3,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,1
ESP-La Liga,1314,Almería,2013-08-23 Getafe-Almería,2013-08-23,,Matchweek 2,Fri,Away,D,2,2,Getafe,,,,4-2-3-1,4-2-3-1,Hernández Hernández,/en/matches/3593393a/Getafe-Almeria-August-23-2013-La-Liga,,,2,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-08-30 Almería-Elche,2013-08-30,,Matchweek 3,Fri,Home,D,2,2,Elche,,,,4-2-3-1,4-2-3-1,Álvarez Izquierdo,/en/matches/cb64f333/Almeria-Elche-August-30-2013-La-Liga,,,2,,,0,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-09-14 Atlético Madrid-Almería,2013-09-14,,Matchweek 4,Sat,Away,L,2,4,Atlético Madrid,,,,4-2-3-1,4-4-2,González González,/en/matches/1ca5f2f9/Atletico-Madrid-Almeria-September-14-2013-La-Liga,,,4,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-09-21 Almería-Levante,2013-09-21,,Matchweek 5,Sat,Home,D,2,2,Levante,,,,4-2-3-1,4-2-3-1,Velasco Carballo,/en/matches/d2336615/Almeria-Levante-September-21-2013-La-Liga,,,2,,,0,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-09-24 Málaga-Almería,2013-09-24,,Matchweek 6,Tue,Away,L,0,2,Málaga,,,,4-2-3-1,4-2-3-1,Clos Gómez,/en/matches/a10d6bc3/Malaga-Almeria-September-24-2013-La-Liga,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-09-28 Almería-Barcelona,2013-09-28,,Matchweek 7,Sat,Home,L,0,2,Barcelona,,,,4-2-3-1,4-3-3,Ayza Gámez,/en/matches/03800816/Almeria-Barcelona-September-28-2013-La-Liga,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-10-06 Sevilla-Almería,2013-10-06,,Matchweek 8,Sun,Away,L,1,2,Sevilla,,,,4-4-2,4-2-3-1,Iglesias Villanueva,/en/matches/25154032/Sevilla-Almeria-October-6-2013-La-Liga,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-10-20 Almería-Rayo Vallecano,2013-10-20,,Matchweek 9,Sun,Home,L,0,1,Rayo Vallecano,,,,4-2-3-1,4-2-3-1,Delgado Ferreiro,/en/matches/c1b38e3a/Almeria-Rayo-Vallecano-October-20-2013-La-Liga,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,1314,Almería,2013-10-27 Real Sociedad-Almería,2013-10-27,,Matchweek 10,Sun,Away,L,0,3,Real Sociedad,,,,4-2-3-1,4-2-3-1,Teixeira Vitienes,/en/matches/5f3f2f7d/Real-Sociedad-Almeria-October-27-2013-La-Liga,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
