league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ESP-La Liga,0001,Alavés,2000-09-10 Las Palmas-Alavés,2000-09-10,,Matchweek 1,Sun,Away,W,3,0,Las Palmas,,,,,,Puentes Leira,/en/matches/b38ff31f/Las-Palmas-Alaves-September-10-2000-La-Liga,,,0,,,1,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-09-17 Alavés-Villarreal,2000-09-17,,Matchweek 2,Sun,Home,L,0,1,Villarreal,,,,,,Megía Dávila,/en/matches/0add66bc/Alaves-Villarreal-September-17-2000-La-Liga,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-09-23 Zaragoza-Alavés,2000-09-23,,Matchweek 3,Sat,Away,D,2,2,Zaragoza,,,,,,Ansuategui Roca,/en/matches/4705cb13/Zaragoza-Alaves-September-23-2000-La-Liga,,,2,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-10-01 Alavés-Osasuna,2000-10-01,,Matchweek 4,Sun,Home,W,2,0,Osasuna,,,,,,Mejuto González,/en/matches/27f683c3/Alaves-Osasuna-October-1-2000-La-Liga,,,0,,,1,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-10-15 Celta Vigo-Alavés,2000-10-15,,Matchweek 5,Sun,Away,D,1,1,Celta Vigo,,,,,,Undiano Mallenco,/en/matches/cc9b5691/Celta-Vigo-Alaves-October-15-2000-La-Liga,,,1,,,0,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-10-22 Alavés-Espanyol,2000-10-22,,Matchweek 6,Sun,Home,W,1,0,Espanyol,,,,,,Muñiz Fernández,/en/matches/d71a966f/Alaves-Espanyol-October-22-2000-La-Liga,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-10-29 Rayo Vallecano-Alavés,2000-10-29,,Matchweek 7,Sun,Away,W,1,0,Rayo Vallecano,,,,,,Llonch Andreu,/en/matches/3b47d2d6/Rayo-Vallecano-Alaves-October-29-2000-La-Liga,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-11-01 Alavés-Real Sociedad,2000-11-01,,Matchweek 8,Wed,Home,L,0,1,Real Sociedad,,,,,,Andradas Asurmendi,/en/matches/95dea7e5/Alaves-Real-Sociedad-November-1-2000-La-Liga,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-11-05 Alavés-Oviedo,2000-11-05,,Matchweek 9,Sun,Home,W,4,0,Oviedo,,,,,,García Aranda,/en/matches/0dfb4821/Alaves-Oviedo-November-5-2000-La-Liga,,,0,,,1,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-11-12 Valladolid-Alavés,2000-11-12,,Matchweek 10,Sun,Away,L,1,2,Valladolid,,,,,,Daudén Ibáñez,/en/matches/b5666850/Valladolid-Alaves-November-12-2000-La-Liga,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-11-18 Alavés-Valencia,2000-11-18,,Matchweek 11,Sat,Home,D,1,1,Valencia,,,,,,Medina Cantalejo,/en/matches/9e3929c3/Alaves-Valencia-November-18-2000-La-Liga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-11-26 Málaga-Alavés,2000-11-26,,Matchweek 12,Sun,Away,L,1,3,Málaga,,,,,,Bueno Grimal,/en/matches/f7d76fe0/Malaga-Alaves-November-26-2000-La-Liga,,,3,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ESP-La Liga,0001,Alavés,2000-12-03 Alavés-Athletic Club,2000-12-03,,Matchweek 13,Sun,Home,W,2,1,Athletic Club,,,,,,Prados García,/en/matches/266896bb/Alaves-Athletic-Club-December-3-2000-La-Liga,,,1,,,0,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
