league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ESP-La Liga,1516,Athletic Club,2015-08-23 Athletic Club-Barcelona,2015-08-23,18:30:00,Matchweek 1,Sun,Home,L,0,1,Barcelona,33,44737,Gorka Iraizoz,4-2-3-1,4-3-3,Carlos del Cerro,/en/matches/ee599dc6/Athletic-Club-Barcelona-August-23-2015-La-Liga,,2,1,2,50.0,0,1,0,1,0,0,8,2,25.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,16,9,4,14,16,13,0,1,0
ESP-La Liga,1516,Athletic Club,2015-08-30 Eibar-Athletic Club,2015-08-30,18:30:00,Matchweek 2,Sun,Away,L,0,2,Eibar,57,5509,Gorka Iraizoz,4-2-3-1,4-2-3-1,David Fernández,/en/matches/e40309b9/Eibar-Athletic-Club-August-30-2015-La-Liga,,7,2,6,85.7,0,1,1,0,0,0,9,1,11.1,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13,10,1,26,11,18,0,1,0
ESP-La Liga,1516,Athletic Club,2015-09-13 Athletic Club-Getafe,2015-09-13,16:00:00,Matchweek 3,Sun,Home,W,3,1,Getafe,54,39003,Carlos Gurpegui,4-2-3-1,4-2-3-1,Pedro Pérez,/en/matches/c6b6c7f1/Athletic-Club-Getafe-September-13-2015-La-Liga,,3,1,2,66.7,0,0,0,0,0,3,14,6,42.9,0.21,0.5,,0,0,,,,,,,,,,,,,,,3,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,12,15,8,36,21,17,0,0,0
ESP-La Liga,1516,Athletic Club,2015-09-20 Villarreal-Athletic Club,2015-09-20,18:15:00,Matchweek 4,Sun,Away,L,1,3,Villarreal,54,19832,Carlos Gurpegui,4-2-3-1,4-4-2,Carlos Clos Gómez,/en/matches/306cde56/Villarreal-Athletic-Club-September-20-2015-La-Liga,,6,3,4,66.7,0,1,1,0,0,1,10,2,20.0,0.1,0.5,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,20,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,6,16,0,20,20,17,0,1,0
ESP-La Liga,1516,Athletic Club,2015-09-23 Athletic Club-Real Madrid,2015-09-23,21:00:00,Matchweek 5,Wed,Home,L,1,2,Real Madrid,44,43387,Gorka Iraizoz,4-2-3-1,4-2-3-1,Antonio Matéu Lahoz,/en/matches/c5ad43ad/Athletic-Club-Real-Madrid-September-23-2015-La-Liga,,6,2,4,66.7,0,0,0,0,0,1,12,5,41.7,0.08,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,16,7,0,28,17,11,0,0,0
ESP-La Liga,1516,Athletic Club,2015-09-27 Real Sociedad-Athletic Club,2015-09-27,20:30:00,Matchweek 6,Sun,Away,D,0,0,Real Sociedad,53,26310,Gorka Iraizoz,4-2-3-1,4-2-3-1,Carlos Velasco,/en/matches/7e5359a3/Real-Sociedad-Athletic-Club-September-27-2015-La-Liga,,4,0,4,100.0,1,0,0,0,0,0,10,2,20.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,28,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,19,13,2,27,28,9,0,0,0
ESP-La Liga,1516,Athletic Club,2015-10-04 Athletic Club-Valencia,2015-10-04,16:00:00,Matchweek 7,Sun,Home,W,3,1,Valencia,50,41412,Gorka Iraizoz,4-2-3-1,4-2-3-1,Javier Estrada,/en/matches/5294e12b/Athletic-Club-Valencia-October-4-2015-La-Liga,,4,1,3,75.0,0,0,0,0,0,3,16,7,43.8,0.19,0.43,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,9,3,27,17,19,0,0,0
ESP-La Liga,1516,Athletic Club,2015-10-18 La Coruña-Athletic Club,2015-10-18,20:30:00,Matchweek 8,Sun,Away,D,2,2,La Coruña,43,26239,Gorka Iraizoz,4-2-3-1,4-2-3-1,Santiago Jaime,/en/matches/59ce5aed/Deportivo-La-Coruna-Athletic-Club-October-18-2015-La-Liga,,3,2,1,33.3,0,0,0,0,0,2,7,2,28.6,0.29,1.0,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,29,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,18,9,5,19,29,17,0,0,0
ESP-La Liga,1516,Athletic Club,2015-10-26 Athletic Club-Sporting Gijón,2015-10-26,20:30:00,Matchweek 9,Mon,Home,W,3,0,Sporting Gijón,51,40477,Gorka Iraizoz,4-2-3-1,4-3-3,Ignacio Iglesias,/en/matches/b34ef965/Athletic-Club-Sporting-Gijon-October-26-2015-La-Liga,,0,0,0,,1,0,0,0,0,3,20,6,30.0,0.15,0.5,,0,1,,,,,,,,,,,,,,,2,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,8,14,1,25,16,13,1,0,0
ESP-La Liga,1516,Athletic Club,2015-11-01 Betis-Athletic Club,2015-11-01,20:30:00,Matchweek 10,Sun,Away,W,3,1,Betis,48,25872,Gorka Iraizoz,4-2-3-1,4-4-2,José González,/en/matches/35d52de8/Real-Betis-Athletic-Club-November-1-2015-La-Liga,,2,1,2,100.0,0,1,1,0,0,3,23,9,39.1,0.13,0.33,,0,0,,,,,,,,,,,,,,,3,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,13,9,3,33,17,21,0,1,0
