league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ESP-La Liga,1112,Athletic Club,2011-08-28 Athletic Club-Rayo Vallecano,2011-08-28,,Matchweek 2,Sun,Home,D,1,1,Rayo Vallecano,,,,4-2-3-1,4-2-3-1,Teixeira Vitienes,/en/matches/3f78d1e5/Athletic-Club-Rayo-Vallecano-August-28-2011-La-Liga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-09-11 Espanyol-Athletic Club,2011-09-11,,Matchweek 3,Sun,Away,L,1,2,Espanyol,,,,4-2-3-1,4-2-3-1,Velasco Carballo,/en/matches/2cff3b74/Espanyol-Athletic-Club-September-11-2011-La-Liga,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-09-18 Athletic Club-Betis,2011-09-18,,Matchweek 4,Sun,Home,L,2,3,Betis,,,,4-2-3-1,4-2-3-1,Ayza Gámez,/en/matches/2da94bc7/Athletic-Club-Real-Betis-September-18-2011-La-Liga,,,3,,,0,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-09-21 Málaga-Athletic Club,2011-09-21,,Matchweek 5,Wed,Away,L,0,1,Málaga,,,,3-4-3,4-2-3-1,Teixeira Vitienes,/en/matches/3d1edaa2/Malaga-Athletic-Club-September-21-2011-La-Liga,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-09-24 Athletic Club-Villarreal,2011-09-24,,Matchweek 6,Sat,Home,D,1,1,Villarreal,,,,5-4-1,4-1-2-1-2,Iglesias Villanueva,/en/matches/cfd7d0d9/Athletic-Club-Villarreal-September-24-2011-La-Liga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-10-02 Real Sociedad-Athletic Club,2011-10-02,,Matchweek 7,Sun,Away,W,2,1,Real Sociedad,,,,4-2-3-1,4-2-3-1,Fernández Borbalán,/en/matches/95974029/Real-Sociedad-Athletic-Club-October-2-2011-La-Liga,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-10-17 Athletic Club-Osasuna,2011-10-17,,Matchweek 8,Mon,Home,W,3,1,Osasuna,,,,4-2-3-1,4-3-3,Estrada Fernández,/en/matches/b5e6205e/Athletic-Club-Osasuna-October-17-2011-La-Liga,,,1,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-10-23 Valencia-Athletic Club,2011-10-23,,Matchweek 9,Sun,Away,D,1,1,Valencia,,,,4-1-4-1,4-2-3-1,Clos Gómez,/en/matches/1676c0af/Valencia-Athletic-Club-October-23-2011-La-Liga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-10-27 Athletic Club-Atlético Madrid,2011-10-27,,Matchweek 10,Thu,Home,W,3,0,Atlético Madrid,,,,4-2-3-1,4-2-3-1,Teixeira Vitienes,/en/matches/d4d9ae01/Athletic-Club-Atletico-Madrid-October-27-2011-La-Liga,,,0,,,1,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ESP-La Liga,1112,Athletic Club,2011-10-30 Sporting Gijón-Athletic Club,2011-10-30,,Matchweek 11,Sun,Away,D,1,1,Sporting Gijón,,,,4-2-3-1,4-2-3-1,González González,/en/matches/5f2d8353/Sporting-Gijon-Athletic-Club-October-30-2011-La-Liga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
