league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
,0910,Bayern Munich,2009-08-08 Hoffenheim-Bayern Munich,2009-08-08,,Matchweek 1,Sat,Away,D,1,1,Hoffenheim,,,,4-1-2-1-2◆,4-3-3,Babak Rafati,/en/matches/ecf64e15/Hoffenheim-Bayern-Munich-August-8-2009-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-08-15 Bayern Munich-Werder Bremen,2009-08-15,,Matchweek 2,Sat,Home,D,1,1,Werder Bremen,,,,4-1-2-1-2◆,4-4-2,Manuel Gräfe,/en/matches/56b0593d/Bayern-Munich-Werder-Bremen-August-15-2009-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-08-22 Mainz 05-Bayern Munich,2009-08-22,,Matchweek 3,Sat,Away,L,1,2,Mainz 05,,,,4-4-1-1,4-1-4-1,Thorsten Kinhöfer,/en/matches/abb7117e/Mainz-05-Bayern-Munich-August-22-2009-Bundesliga,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-08-29 Bayern Munich-Wolfsburg,2009-08-29,,Matchweek 4,Sat,Home,W,3,0,Wolfsburg,,,,4-3-3,4-1-2-1-2,Michael Kempter,/en/matches/65ff9c52/Bayern-Munich-Wolfsburg-August-29-2009-Bundesliga,,,0,,,1,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-09-12 Dortmund-Bayern Munich,2009-09-12,,Matchweek 5,Sat,Away,W,5,1,Dortmund,,,,4-3-3,4-3-3,Knut Kircher,/en/matches/6488baf7/Der-Klassiker-Dortmund-Bayern-Munich-September-12-2009-Bundesliga,,,1,,,0,,,,,5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-09-15 Maccabi Haifa-Bayern Munich,2009-09-15,,Group stage,Tue,Away,W,3,0,Maccabi Haifa,,,,,,Damir Skomina,/en/matches/cef852b5/Maccabi-Haifa-Bayern-Munich-September-15-2009-Champions-League,,,,,,,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-09-19 Bayern Munich-Nürnberg,2009-09-19,,Matchweek 6,Sat,Home,W,2,1,Nürnberg,,,,4-3-3,4-2-3-1,Florian Meyer,/en/matches/b731469e/Bayern-Munich-Nurnberg-September-19-2009-Bundesliga,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-09-26 Hamburger SV-Bayern Munich,2009-09-26,,Matchweek 7,Sat,Away,L,0,1,Hamburger SV,,,,3-5-2,4-4-2,Michael Weiner,/en/matches/526a2c41/Hamburger-SV-Bayern-Munich-September-26-2009-Bundesliga,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-09-30 Bayern Munich-Juventus,2009-09-30,,Group stage,Wed,Home,D,0,0,Juventus,,,,,,Howard Webb,/en/matches/de45fbbd/Bayern-Munich-Juventus-September-30-2009-Champions-League,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-10-03 Bayern Munich-Köln,2009-10-03,,Matchweek 8,Sat,Home,D,0,0,Köln,,,,4-2-3-1,4-4-2,Lutz Wagner,/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-10-17 Freiburg-Bayern Munich,2009-10-17,,Matchweek 9,Sat,Away,W,2,1,Freiburg,,,,4-4-2,4-2-3-1,Manuel Gräfe,/en/matches/8677c609/Freiburg-Bayern-Munich-October-17-2009-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-10-21 Bordeaux-Bayern Munich,2009-10-21,,Group stage,Wed,Away,L,1,2,Bordeaux,,,,,,Terje Hauge,/en/matches/fff8a775/Bordeaux-Bayern-Munich-October-21-2009-Champions-League,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,2,1,,,,,,,,,0
,0910,Bayern Munich,2009-10-24 Bayern Munich-Eint Frankfurt,2009-10-24,,Matchweek 10,Sat,Home,W,2,1,Eint Frankfurt,,,,4-1-2-1-2◆,4-2-2-2,Jochen Drees,/en/matches/cee0000c/Bayern-Munich-Eintracht-Frankfurt-October-24-2009-Bundesliga,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-10-31 Stuttgart-Bayern Munich,2009-10-31,,Matchweek 11,Sat,Away,D,0,0,Stuttgart,,,,4-1-2-1-2◆,4-3-2-1,Michael Kempter,/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-11-03 Bayern Munich-Bordeaux,2009-11-03,,Group stage,Tue,Home,L,0,2,Bordeaux,,,,,,Pedro Proença,/en/matches/eac7cc46/Bayern-Munich-Bordeaux-November-3-2009-Champions-League,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-11-07 Bayern Munich-Schalke 04,2009-11-07,,Matchweek 12,Sat,Home,D,1,1,Schalke 04,,,,4-4-2,4-3-3,Florian Meyer,/en/matches/39d96581/Bayern-Munich-Schalke-04-November-7-2009-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-11-22 Bayern Munich-Leverkusen,2009-11-22,,Matchweek 13,Sun,Home,D,1,1,Leverkusen,,,,4-4-2,4-4-2,Knut Kircher,/en/matches/da522c67/Bayern-Munich-Bayer-Leverkusen-November-22-2009-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-11-25 Bayern Munich-Maccabi Haifa,2009-11-25,,Group stage,Wed,Home,W,1,0,Maccabi Haifa,,,,,,Craig Thomson,/en/matches/9b463fba/Bayern-Munich-Maccabi-Haifa-November-25-2009-Champions-League,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0910,Bayern Munich,2009-11-29 Hannover 96-Bayern Munich,2009-11-29,,Matchweek 14,Sun,Away,W,3,0,Hannover 96,,,,4-4-2,4-1-4-1,Thorsten Kinhöfer,/en/matches/bd5094a7/Hannover-96-Bayern-Munich-November-29-2009-Bundesliga,,,0,,,1,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
