league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
,0506,Arminia,2005-08-06 Werder Bremen-Arminia,2005-08-06,,Matchweek 1,Sat,Away,L,2,5,Werder Bremen,,,,,,Peter Sippel,/en/matches/b94d64bd/Werder-Bremen-Arminia-August-6-2005-Bundesliga,,,5,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0506,Arminia,2005-08-13 Arminia-Hamburger SV,2005-08-13,,Matchweek 2,Sat,Home,L,0,2,Hamburger SV,,,,,,Helmut Fleischer,/en/matches/6af24cee/Arminia-Hamburger-SV-August-13-2005-Bundesliga,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
,0506,Arminia,2005-08-28 Arminia-Mainz 05,2005-08-28,,Matchweek 3,Sun,Home,W,2,0,Mainz 05,,,,,,Florian Meyer,/en/matches/458f7e95/Arminia-Mainz-05-August-28-2005-Bundesliga,,,0,,,1,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0506,Arminia,2005-09-10 Stuttgart-Arminia,2005-09-10,,Matchweek 4,Sat,Away,D,1,1,Stuttgart,,,,,,Babak Rafati,/en/matches/a5b65390/Stuttgart-Arminia-September-10-2005-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
,0506,Arminia,2005-09-17 Arminia-Kaiserslautern,2005-09-17,,Matchweek 5,Sat,Home,D,0,0,Kaiserslautern,,,,,,Wolfgang Stark,/en/matches/5037ad50/Arminia-Kaiserslautern-September-17-2005-Bundesliga,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0506,Arminia,2005-09-20 Dortmund-Arminia,2005-09-20,,Matchweek 6,Tue,Away,L,0,2,Dortmund,,,,,,Günter Perl,/en/matches/d14c0121/Dortmund-Arminia-September-20-2005-Bundesliga,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0506,Arminia,2005-09-24 Arminia-Gladbach,2005-09-24,,Matchweek 7,Sat,Home,L,0,2,Gladbach,,,,,,Felix Brych,/en/matches/f1f5ee5a/Arminia-Monchengladbach-September-24-2005-Bundesliga,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0506,Arminia,2005-10-01 Leverkusen-Arminia,2005-10-01,,Matchweek 8,Sat,Away,D,1,1,Leverkusen,,,,,,Peter Gagelmann,/en/matches/43e19b4b/Bayer-Leverkusen-Arminia-October-1-2005-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
,0506,Arminia,2005-10-15 Arminia-Hertha BSC,2005-10-15,,Matchweek 9,Sat,Home,W,3,0,Hertha BSC,,,,,,Franz-Xaver Wack,/en/matches/93ae001f/Arminia-Hertha-BSC-October-15-2005-Bundesliga,,,0,,,1,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0506,Arminia,2005-10-22 Nürnberg-Arminia,2005-10-22,,Matchweek 10,Sat,Away,W,3,2,Nürnberg,,,,,,Lutz Wagner,/en/matches/c2bb0a36/Nurnberg-Arminia-October-22-2005-Bundesliga,,,2,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
