league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
,0001,1860 Munich,2000-08-09 Leeds United-1860 Munich,2000-08-09,,Third qualifying round,Wed,Away,L,1,2,Leeds United,,,,,,Costas Kapitanis,/en/matches/bd160874/Leeds-United-1860-Munich-August-9-2000-Champions-League,Leg 1 of 2,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,0
,0001,1860 Munich,2000-08-12 Hamburger SV-1860 Munich,2000-08-12,,Matchweek 1,Sat,Away,D,2,2,Hamburger SV,,,,,,Herbert Fandel,/en/matches/01228188/Hamburger-SV-1860-Munich-August-12-2000-Bundesliga,,,2,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,0
,0001,1860 Munich,2000-08-19 1860 Munich-Werder Bremen,2000-08-19,,Matchweek 2,Sat,Home,W,2,1,Werder Bremen,,,,,,Bernd Heynemann,/en/matches/16c73923/1860-Munich-Werder-Bremen-August-19-2000-Bundesliga,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0001,1860 Munich,2000-08-23 1860 Munich-Leeds United,2000-08-23,,Third qualifying round,Wed,Home,L,0,1,Leeds United,,,,,,Claus Bo Larsen,/en/matches/4e0e6bac/1860-Munich-Leeds-United-August-23-2000-Champions-League,Leg 2 of 2; Leeds United won,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
,0001,1860 Munich,2000-09-06 Dortmund-1860 Munich,2000-09-06,,Matchweek 3,Wed,Away,W,3,2,Dortmund,,,,,,Alfons Berg,/en/matches/dcf95740/Dortmund-1860-Munich-September-6-2000-Bundesliga,,,2,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0001,1860 Munich,2000-09-09 1860 Munich-Schalke 04,2000-09-09,,Matchweek 4,Sat,Home,D,1,1,Schalke 04,,,,,,Peter Gagelmann,/en/matches/9e652ec5/1860-Munich-Schalke-04-September-9-2000-Bundesliga,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
,0001,1860 Munich,2000-09-12 FK Drnovice-1860 Munich,2000-09-12,,First round,Tue,Away,D,0,0,FK Drnovice,,,,,,Frank de Bleeckere,/en/matches/e9da623f/FK-Drnovice-1860-Munich-September-12-2000-UEFA-Cup,Leg 1 of 2,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0001,1860 Munich,2000-09-16 Eint Frankfurt-1860 Munich,2000-09-16,,Matchweek 5,Sat,Away,L,0,1,Eint Frankfurt,,,,,,Hellmut Krug,/en/matches/f3b94d58/Eintracht-Frankfurt-1860-Munich-September-16-2000-Bundesliga,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
,0001,1860 Munich,2000-09-22 1860 Munich-Freiburg,2000-09-22,,Matchweek 6,Fri,Home,W,3,1,Freiburg,,,,,,Lutz Michael Fröhlich,/en/matches/944e2ea6/1860-Munich-Freiburg-September-22-2000-Bundesliga,,,1,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
,0001,1860 Munich,2000-09-26 1860 Munich-FK Drnovice,2000-09-26,,First round,Tue,Home,W,1,0,FK Drnovice,,,,,,Asim Khudiev,/en/matches/1ca6824c/1860-Munich-FK-Drnovice-September-26-2000-UEFA-Cup,Leg 2 of 2; 1860 Munich won,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
