league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
,1617,Augsburg,2016-08-19 Ravensburg-Augsburg,2016-08-19,20:45:00,First round,Fri,Away,W,2,0,Ravensburg,63,6000,Daniel Baier,4-2-3-1,4-1-3-2,Benedikt Kempkes,/en/matches/11fee88f/Ravensburg-Augsburg-August-19-2016-DFB-Pokal,,2,0,2,100.0,1,0,0,0,0,2,22,7,31.8,0.09,0.29,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,16,17,3,22,16,10,,,0
,1617,Augsburg,2016-08-27 Augsburg-Wolfsburg,2016-08-27,15:30:00,Matchweek 1,Sat,Home,L,0,2,Wolfsburg,46,26172,Paul Verhaegh,4-2-3-1,4-2-3-1,Sascha Stegemann,/en/matches/b4a595cd/Augsburg-Wolfsburg-August-27-2016-Bundesliga,,6,2,4,66.7,0,0,0,0,0,0,13,2,15.4,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,15,17,0,15,11,10,0,0,0
,1617,Augsburg,2016-09-11 Werder Bremen-Augsburg,2016-09-11,15:30:00,Matchweek 2,Sun,Away,W,2,1,Werder Bremen,47,39430,Paul Verhaegh,4-2-3-1,4-2-3-1,Daniel Siebert,/en/matches/03144581/Werder-Bremen-Augsburg-September-11-2016-Bundesliga,,0,1,0,,0,1,1,0,0,2,18,5,27.8,0.11,0.4,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,25,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,28,14,1,9,25,8,0,1,0
,1617,Augsburg,2016-09-18 Augsburg-Mainz 05,2016-09-18,15:30:00,Matchweek 3,Sun,Home,L,1,3,Mainz 05,53,26115,Paul Verhaegh,4-2-3-1,4-2-3-1,Bastian Dankert,/en/matches/4e7fea6b/Augsburg-Mainz-05-September-18-2016-Bundesliga,,6,3,3,50.0,0,0,0,0,0,1,12,5,41.7,0.08,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,25,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,15,16,4,13,25,19,0,0,0
,1617,Augsburg,2016-09-21 Leverkusen-Augsburg,2016-09-21,20:00:00,Matchweek 4,Wed,Away,D,0,0,Leverkusen,28,24097,Paul Verhaegh,4-2-3-1,4-4-2,Jochen Drees,/en/matches/7c957c04/Bayer-Leverkusen-Augsburg-September-21-2016-Bundesliga,,6,0,6,100.0,1,1,0,0,1,0,5,2,40.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,34,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,16,14,3,6,34,25,0,0,0
,1617,Augsburg,2016-09-24 Augsburg-Darmstadt 98,2016-09-24,15:30:00,Matchweek 5,Sat,Home,W,1,0,Darmstadt 98,67,28113,Paul Verhaegh,4-2-3-1,4-2-3-1,Guido Winkmann,/en/matches/561caacb/Augsburg-Darmstadt-98-September-24-2016-Bundesliga,,0,0,0,,1,0,0,0,0,1,19,6,31.6,0.05,0.17,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,7,14,2,15,21,12,0,0,0
,1617,Augsburg,2016-09-30 RB Leipzig-Augsburg,2016-09-30,20:30:00,Matchweek 6,Fri,Away,L,1,2,RB Leipzig,43,35721,Paul Verhaegh,4-2-3-1,4-2-2-2,Harm Osmers,/en/matches/c1f3d94f/RB-Leipzig-Augsburg-September-30-2016-Bundesliga,,10,2,8,80.0,0,0,0,0,0,1,6,2,33.3,0.17,0.5,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,36,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12,15,1,8,36,13,0,0,0
,1617,Augsburg,2016-10-15 Augsburg-Schalke 04,2016-10-15,15:30:00,Matchweek 7,Sat,Home,D,1,1,Schalke 04,51,30660,Paul Verhaegh,4-2-3-1,4-2-3-1,Tobias Stieler,/en/matches/b385814d/Augsburg-Schalke-04-October-15-2016-Bundesliga,,3,1,2,66.7,0,0,0,0,0,1,11,5,45.5,0.09,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,14,16,0,20,10,18,0,0,0
,1617,Augsburg,2016-10-22 Freiburg-Augsburg,2016-10-22,15:30:00,Matchweek 8,Sat,Away,L,1,2,Freiburg,47,24000,Paul Verhaegh,4-2-3-1,4-4-2,Manuel Gräfe,/en/matches/49cbcc09/Freiburg-Augsburg-October-22-2016-Bundesliga,,5,2,3,60.0,0,0,0,0,0,1,14,6,42.9,0.07,0.17,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,7,2,14,10,21,0,0,0
,1617,Augsburg,2016-10-26 Bayern Munich-Augsburg,2016-10-26,20:45:00,Second round,Wed,Away,L,1,3,Bayern Munich,23,73500,Daniel Baier,4-5-1,4-3-3,Sascha Stegemann,/en/matches/14f58637/Bayern-Munich-Augsburg-October-26-2016-DFB-Pokal,,7,3,4,57.1,0,1,0,0,1,1,8,4,50.0,0.13,0.25,,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,23,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13,11,2,4,23,15,,,0
