league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ITA-Serie A,0607,Ascoli,2006-09-10 Atalanta-Ascoli,2006-09-10,,Matchweek 1,Sun,Away,L,1,3,Atalanta,,,,,,Mauro Bergonzi,/en/matches/e16f0f44/Atalanta-Ascoli-September-10-2006-Serie-A,,,3,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-09-17 Ascoli-Messina,2006-09-17,,Matchweek 2,Sun,Home,D,1,1,Messina,,,,,,Luca Banti,/en/matches/b137faff/Ascoli-Messina-September-17-2006-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-09-20 Milan-Ascoli,2006-09-20,,Matchweek 3,Wed,Away,L,0,1,Milan,,,,,,Paolo Dondarini,/en/matches/b118b6bd/Milan-Ascoli-September-20-2006-Serie-A,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-09-24 Ascoli-Sampdoria,2006-09-24,,Matchweek 4,Sun,Home,D,1,1,Sampdoria,,,,,,Paolo Mazzoleni,/en/matches/a78b6438/Ascoli-Sampdoria-September-24-2006-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-10-01 Udinese-Ascoli,2006-10-01,,Matchweek 5,Sun,Away,D,0,0,Udinese,,,,,,Roland Herberg,/en/matches/b2e98d3f/Udinese-Ascoli-October-1-2006-Serie-A,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-10-15 Ascoli-Livorno,2006-10-15,,Matchweek 6,Sun,Home,L,0,2,Livorno,,,,,,Christian Brighi,/en/matches/88476d5b/Ascoli-Livorno-October-15-2006-Serie-A,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-10-22 Parma-Ascoli,2006-10-22,,Matchweek 7,Sun,Away,L,0,1,Parma,,,,,,Giorgio Lops,/en/matches/6a37fc12/Parma-Ascoli-October-22-2006-Serie-A,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-10-25 Roma-Ascoli,2006-10-25,,Matchweek 8,Wed,Away,D,2,2,Roma,,,,,,Gianluca Rocchi,/en/matches/01ba9013/Roma-Ascoli-October-25-2006-Serie-A,,,2,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-10-29 Ascoli-Siena,2006-10-29,,Matchweek 9,Sun,Home,L,0,1,Siena,,,,,,Luca Palanca,/en/matches/41d245e7/Ascoli-Siena-October-29-2006-Serie-A,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-11-05 Inter-Ascoli,2006-11-05,,Matchweek 10,Sun,Away,L,0,2,Inter,,,,,,Luca Banti,/en/matches/a57f36a8/Internazionale-Ascoli-November-5-2006-Serie-A,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,1
ITA-Serie A,0607,Ascoli,2006-11-12 Ascoli-Empoli,2006-11-12,,Matchweek 11,Sun,Home,L,0,1,Empoli,,,,,,Paolo Dondarini,/en/matches/ec6c9613/Ascoli-Empoli-November-12-2006-Serie-A,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-11-19 Ascoli-Fiorentina,2006-11-19,,Matchweek 12,Sun,Home,D,1,1,Fiorentina,,,,,,Paolo Mazzoleni,/en/matches/15cda41c/Ascoli-Fiorentina-November-19-2006-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-11-26 Lazio-Ascoli,2006-11-26,,Matchweek 13,Sun,Away,L,1,3,Lazio,,,,,,Gianluca Paparesta,/en/matches/33b98f87/Lazio-Ascoli-November-26-2006-Serie-A,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-12-03 Ascoli-Catania,2006-12-03,,Matchweek 14,Sun,Home,D,2,2,Catania,,,,,,Tiziano Pieri,/en/matches/868ffaff/Ascoli-Catania-December-3-2006-Serie-A,,,2,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-12-09 Reggina-Ascoli,2006-12-09,,Matchweek 15,Sat,Away,L,1,2,Reggina,,,,,,Domenico Messina,/en/matches/4c17cedd/Reggina-Ascoli-December-9-2006-Serie-A,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-12-17 Ascoli-Torino,2006-12-17,,Matchweek 16,Sun,Home,L,0,2,Torino,,,,,,Matteo Trefoloni,/en/matches/c5bb6913/Ascoli-Torino-December-17-2006-Serie-A,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-12-20 Palermo-Ascoli,2006-12-20,,Matchweek 17,Wed,Away,L,0,4,Palermo,,,,,,Gabriele Gava,/en/matches/1d5adb06/Palermo-Ascoli-December-20-2006-Serie-A,,,4,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2006-12-23 Ascoli-Chievo,2006-12-23,,Matchweek 18,Sat,Home,W,3,0,Chievo,,,,,,Andrea De Marco,/en/matches/01dfe696/Ascoli-Chievo-December-23-2006-Serie-A,,,0,,,1,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2007-01-14 Cagliari-Ascoli,2007-01-14,,Matchweek 19,Sun,Away,L,0,1,Cagliari,,,,,,Nicola Rizzoli,/en/matches/d228fa4a/Cagliari-Ascoli-January-14-2007-Serie-A,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0607,Ascoli,2007-01-20 Ascoli-Atalanta,2007-01-20,,Matchweek 20,Sat,Home,L,1,3,Atalanta,,,,,,Stefano Farina,/en/matches/a30456fc/Ascoli-Atalanta-January-20-2007-Serie-A,,,3,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
