league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ITA-Serie A,1314,Atalanta,2013-08-25 Cagliari-Atalanta,2013-08-25,,Matchweek 1,Sun,Away,L,1,2,Cagliari,,,,4-3-3,4-1-2-1-2,Massimiliano Irrati,/en/matches/467255a5/Cagliari-Atalanta-August-25-2013-Serie-A,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-09-01 Atalanta-Torino,2013-09-01,,Matchweek 2,Sun,Home,W,2,0,Torino,,,,4-3-3,3-5-2,Mauro Bergonzi,/en/matches/50cb27f2/Atalanta-Torino-September-1-2013-Serie-A,,,0,,,1,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-09-14 Napoli-Atalanta,2013-09-14,,Matchweek 3,Sat,Away,L,0,2,Napoli,,,,3-5-1-1,4-2-3-1,Gianluca Rocchi,/en/matches/b0675443/Napoli-Atalanta-September-14-2013-Serie-A,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-09-22 Atalanta-Fiorentina,2013-09-22,,Matchweek 4,Sun,Home,L,0,2,Fiorentina,,,,3-5-1-1,4-1-2-1-2,Antonio Damato,/en/matches/a9016987/Atalanta-Fiorentina-September-22-2013-Serie-A,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-09-25 Parma-Atalanta,2013-09-25,,Matchweek 5,Wed,Away,L,3,4,Parma,,,,3-5-1-1,3-5-2,Andrea Gervasoni,/en/matches/9113e982/Parma-Atalanta-September-25-2013-Serie-A,,,4,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-09-29 Atalanta-Udinese,2013-09-29,,Matchweek 6,Sun,Home,W,2,0,Udinese,,,,4-4-1-1,3-4-3,Piero Giacomelli,/en/matches/18c183b5/Atalanta-Udinese-September-29-2013-Serie-A,,,0,,,1,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-10-05 Chievo-Atalanta,2013-10-05,,Matchweek 7,Sat,Away,W,1,0,Chievo,,,,4-4-1-1,4-4-2,Daniele Doveri,/en/matches/4702db43/Chievo-Atalanta-October-5-2013-Serie-A,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-10-20 Atalanta-Lazio,2013-10-20,,Matchweek 8,Sun,Home,W,2,1,Lazio,,,,4-4-1-1,4-3-3,Carmine Russo,/en/matches/19a90e24/Atalanta-Lazio-October-20-2013-Serie-A,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-10-26 Sampdoria-Atalanta,2013-10-26,,Matchweek 9,Sat,Away,L,0,1,Sampdoria,,,,4-4-1-1,3-4-1-2,Massimiliano Irrati,/en/matches/f5a91629/Sampdoria-Atalanta-October-26-2013-Serie-A,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,0
ITA-Serie A,1314,Atalanta,2013-10-29 Atalanta-Inter,2013-10-29,,Matchweek 10,Tue,Home,D,1,1,Inter,,,,3-4-1-2,3-5-1-1,Nicola Rizzoli,/en/matches/2f550b6f/Atalanta-Internazionale-October-29-2013-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
