league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ITA-Serie A,1516,Atalanta,2015-08-23 Inter-Atalanta,2015-08-23,20:45:00,Matchweek 1,Sun,Away,L,0,1,Inter,32,37042,Germán Denis,4-3-3,4-3-1-2,Giampaolo Calvarese,/en/matches/aee42c56/Internazionale-Atalanta-August-23-2015-Serie-A,,7,1,6,85.7,0,0,0,0,0,0,5,0,0.0,0.0,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,23,0,,,,,,,,,,,,,,,,,,,,,,,4,1,1,12,14,0,6,23,28,0,0,0
ITA-Serie A,1516,Atalanta,2015-08-30 Atalanta-Frosinone,2015-08-30,20:45:00,Matchweek 2,Sun,Home,W,2,0,Frosinone,61,14546,Maximiliano Moralez,4-3-3,4-4-2,Domenico Celi,/en/matches/1db12402/Atalanta-Frosinone-August-30-2015-Serie-A,,4,0,4,100.0,1,0,0,0,0,2,25,11,44.0,0.08,0.18,,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,9,13,2,38,16,24,0,0,0
ITA-Serie A,1516,Atalanta,2015-09-13 Sassuolo-Atalanta,2015-09-13,15:00:00,Matchweek 3,Sun,Away,D,2,2,Sassuolo,39,8644,Gianpaolo Bellini,4-3-3,4-3-3,Maurizio Mariani,/en/matches/840db7a4/Sassuolo-Atalanta-September-13-2015-Serie-A,,7,2,6,71.4,0,2,0,1,1,2,9,4,44.4,0.22,0.5,,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,6,1,1,19,18,2,16,16,30,0,0,0
ITA-Serie A,1516,Atalanta,2015-09-20 Atalanta-Hellas Verona,2015-09-20,15:00:00,Matchweek 4,Sun,Home,D,1,1,Hellas Verona,55,14323,Gianpaolo Bellini,4-3-3,4-3-3,Fabio Maresca,/en/matches/68818078/Atalanta-Hellas-Verona-September-20-2015-Serie-A,,3,1,2,66.7,0,0,0,0,0,1,15,3,20.0,0.07,0.33,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,21,18,0,41,21,11,0,0,0
ITA-Serie A,1516,Atalanta,2015-09-24 Empoli-Atalanta,2015-09-24,20:45:00,Matchweek 5,Thu,Away,W,1,0,Empoli,50,7625,Gabriel Paletta,4-3-3,4-3-1-2,Claudio Gavillucci,/en/matches/9e7cd92a/Empoli-Atalanta-September-24-2015-Serie-A,,1,0,1,100.0,1,0,0,0,0,1,13,3,23.1,0.08,0.33,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,40,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,19,11,3,21,40,28,0,0,0
ITA-Serie A,1516,Atalanta,2015-09-28 Atalanta-Sampdoria,2015-09-28,21:00:00,Matchweek 6,Mon,Home,W,2,1,Sampdoria,49,15756,Gianpaolo Bellini,4-3-3,4-3-1-2,Paolo Valeri,/en/matches/cb923088/Atalanta-Sampdoria-September-28-2015-Serie-A,,4,1,3,75.0,0,0,0,0,0,1,18,5,27.8,0.06,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,24,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,22,15,1,34,24,31,0,0,0
ITA-Serie A,1516,Atalanta,2015-10-04 Fiorentina-Atalanta,2015-10-04,20:45:00,Matchweek 7,Sun,Away,L,0,3,Fiorentina,34,25644,Marco Sportiello,4-3-3,3-4-3,Davide Massa,/en/matches/b687d5e8/Fiorentina-Atalanta-October-4-2015-Serie-A,,8,3,6,75.0,0,1,1,0,0,0,5,1,20.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,15,10,1,12,13,15,0,0,0
ITA-Serie A,1516,Atalanta,2015-10-18 Atalanta-Carpi,2015-10-18,15:00:00,Matchweek 8,Sun,Home,W,3,0,Carpi,59,14479,Luca Cigarini,4-3-3,3-5-1-1,Fabrizio Pasqua,/en/matches/38c4f675/Atalanta-Carpi-October-18-2015-Serie-A,,5,0,5,100.0,1,0,0,0,0,3,15,7,46.7,0.13,0.29,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,23,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,16,13,4,22,23,16,0,0,0
ITA-Serie A,1516,Atalanta,2015-10-25 Juventus-Atalanta,2015-10-25,15:00:00,Matchweek 9,Sun,Away,L,0,2,Juventus,30,38720,Gianpaolo Bellini,4-3-3,4-3-1-2,Marco Di Bello,/en/matches/9f0c9583/Juventus-Atalanta-October-25-2015-Serie-A,,8,2,7,75.0,0,1,0,1,0,0,5,0,0.0,0.0,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,,4,1,1,16,9,0,16,13,23,0,0,0
ITA-Serie A,1516,Atalanta,2015-10-28 Atalanta-Lazio,2015-10-28,20:45:00,Matchweek 10,Wed,Home,W,2,1,Lazio,46,14519,Carlos Carmona,4-3-3,4-2-3-1,Massimiliano Irrati,/en/matches/3596cb0c/Atalanta-Lazio-October-28-2015-Serie-A,,3,1,2,66.7,0,0,0,0,0,1,8,3,37.5,0.13,0.33,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,20,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,17,14,1,24,20,38,0,0,0
