league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ITA-Serie A,1213,Atalanta,2012-08-26 Atalanta-Lazio,2012-08-26,,Matchweek 1,Sun,Home,L,0,1,Lazio,,,,4-4-1-1,4-1-4-1,Andrea Gervasoni,/en/matches/75257a05/Atalanta-Lazio-August-26-2012-Serie-A,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-09-02 Cagliari-Atalanta,2012-09-02,,Matchweek 2,Sun,Away,D,1,1,Cagliari,,,,4-4-1-1,4-3-3,Sebastiano Peruzzo,/en/matches/15c38c90/Cagliari-Atalanta-September-2-2012-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-09-15 Milan-Atalanta,2012-09-15,,Matchweek 3,Sat,Away,W,1,0,Milan,,,,4-4-1-1,4-1-2-1-2,Daniele Orsato,/en/matches/d790226c/Milan-Atalanta-September-15-2012-Serie-A,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-09-23 Atalanta-Palermo,2012-09-23,,Matchweek 4,Sun,Home,W,1,0,Palermo,,,,4-4-1-1,3-4-3,Piero Giacomelli,/en/matches/2407673f/Atalanta-Palermo-September-23-2012-Serie-A,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-09-26 Catania-Atalanta,2012-09-26,,Matchweek 5,Wed,Away,L,1,2,Catania,,,,4-4-2,4-3-3,Massimiliano Irrati,/en/matches/5b354dfc/Catania-Atalanta-September-26-2012-Serie-A,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-09-30 Atalanta-Torino,2012-09-30,,Matchweek 6,Sun,Home,L,1,5,Torino,,,,4-4-1-1,4-4-2,Davide Massa,/en/matches/fee4dc1c/Atalanta-Torino-September-30-2012-Serie-A,,,5,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-10-07 Roma-Atalanta,2012-10-07,,Matchweek 7,Sun,Away,L,0,2,Roma,,,,4-4-2,4-3-3,Luca Banti,/en/matches/591f0bfd/Roma-Atalanta-October-7-2012-Serie-A,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-10-21 Atalanta-Siena,2012-10-21,,Matchweek 8,Sun,Home,W,2,1,Siena,,,,4-4-2,3-4-3,Nicola Rizzoli,/en/matches/7c601bbc/Atalanta-Siena-October-21-2012-Serie-A,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-10-28 Pescara-Atalanta,2012-10-28,,Matchweek 9,Sun,Away,D,0,0,Pescara,,,,4-4-1-1,4-3-2-1,Paolo Valeri,/en/matches/dd5e8d4e/Pescara-Atalanta-October-28-2012-Serie-A,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,0
ITA-Serie A,1213,Atalanta,2012-10-31 Atalanta-Napoli,2012-10-31,,Matchweek 10,Wed,Home,W,1,0,Napoli,,,,4-4-1-1,3-4-1-2,Daniele Orsato,/en/matches/b7203f78/Atalanta-Napoli-October-31-2012-Serie-A,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
