league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ITA-Serie A,1617,Atalanta,2016-08-21 Atalanta-Lazio,2016-08-21,20:45:00,Matchweek 1,Sun,Home,L,3,4,Lazio,70,14710,Cristian Raimondi,3-4-3,4-3-3,Luca Banti,/en/matches/450cd04c/Atalanta-Lazio-August-21-2016-Serie-A,,6,4,2,33.3,0,0,0,0,0,3,18,6,33.3,0.17,0.5,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,7,16,1,44,14,12,0,0,0
ITA-Serie A,1617,Atalanta,2016-08-28 Sampdoria-Atalanta,2016-08-28,20:45:00,Matchweek 2,Sun,Away,L,1,2,Sampdoria,43,19045,Cristian Raimondi,3-5-2,4-3-1-2,Daniele Doveri,/en/matches/421f3701/Sampdoria-Atalanta-August-28-2016-Serie-A,,3,2,2,66.7,0,1,1,0,0,1,7,1,14.3,0.14,1.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,32,0,,,,,,,,,,,,,,,,,,,,,,,6,1,1,16,13,4,14,32,11,0,1,0
ITA-Serie A,1617,Atalanta,2016-09-11 Atalanta-Torino,2016-09-11,15:00:00,Matchweek 3,Sun,Home,W,2,1,Torino,49,14925,Papu Gómez,4-3-3,4-3-3,Maurizio Mariani,/en/matches/613afe65/Atalanta-Torino-September-11-2016-Serie-A,,7,1,6,85.7,0,0,0,0,0,2,22,3,13.6,0.05,0.33,,1,1,,,,,,,,,,,,,,,0,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,17,19,2,22,13,6,1,0,0
ITA-Serie A,1617,Atalanta,2016-09-18 Cagliari-Atalanta,2016-09-18,15:00:00,Matchweek 4,Sun,Away,L,0,3,Cagliari,58,12301,Carlos Carmona,3-5-2,4-3-1-2,Michael Fabbri,/en/matches/69db93b8/Cagliari-Atalanta-September-18-2016-Serie-A,,9,3,6,66.7,0,0,0,0,0,0,7,2,28.6,0.0,0.0,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,9,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,19,10,1,36,9,11,1,0,0
ITA-Serie A,1617,Atalanta,2016-09-21 Atalanta-Palermo,2016-09-21,20:45:00,Matchweek 5,Wed,Home,L,0,1,Palermo,48,14094,Papu Gómez,4-2-3-1,3-4-3,Davide Ghersini,/en/matches/8f6936ac/Atalanta-Palermo-September-21-2016-Serie-A,,2,1,1,50.0,0,0,0,0,0,0,16,5,31.3,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,20,12,4,38,21,13,0,0,0
ITA-Serie A,1617,Atalanta,2016-09-26 Crotone-Atalanta,2016-09-26,19:00:00,Matchweek 6,Mon,Away,W,3,1,Crotone,45,522,Papu Gómez,3-5-2,3-5-2,Gianluca Rocchi,/en/matches/9c59fff6/Crotone-Atalanta-September-26-2016-Serie-A,,3,1,2,66.7,0,0,0,0,0,3,12,8,66.7,0.25,0.38,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,25,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,14,19,2,12,25,13,0,0,0
ITA-Serie A,1617,Atalanta,2016-10-02 Atalanta-Napoli,2016-10-02,15:00:00,Matchweek 7,Sun,Home,W,1,0,Napoli,31,15732,Papu Gómez,3-4-1-2,4-3-3,Nicola Rizzoli,/en/matches/455e7978/Atalanta-Napoli-October-2-2016-Serie-A,,3,0,3,100.0,1,0,0,0,0,1,10,4,40.0,0.1,0.25,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,36,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11,13,0,15,36,15,0,0,0
ITA-Serie A,1617,Atalanta,2016-10-16 Fiorentina-Atalanta,2016-10-16,12:30:00,Matchweek 8,Sun,Away,D,0,0,Fiorentina,35,27529,Papu Gómez,3-4-3,3-4-1-2,Antonio Damato,/en/matches/2916fe31/Fiorentina-Atalanta-October-16-2016-Serie-A,,5,0,5,100.0,1,0,0,0,0,0,13,3,23.1,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,9,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,17,13,2,19,9,10,0,0,0
ITA-Serie A,1617,Atalanta,2016-10-23 Atalanta-Inter,2016-10-23,15:00:00,Matchweek 9,Sun,Home,W,2,1,Inter,50,18159,Papu Gómez,3-4-3,4-3-3,Daniele Doveri,/en/matches/5ef40156/Atalanta-Internazionale-October-23-2016-Serie-A,,4,1,3,75.0,0,0,0,0,0,2,11,8,72.7,0.09,0.13,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,19,12,1,28,22,11,1,0,0
ITA-Serie A,1617,Atalanta,2016-10-26 Pescara-Atalanta,2016-10-26,20:45:00,Matchweek 10,Wed,Away,W,1,0,Pescara,52,11396,Papu Gómez,3-4-3,4-1-4-1,Marco Guida,/en/matches/c3296e72/Pescara-Atalanta-October-26-2016-Serie-A,,0,0,0,,1,0,0,0,0,1,13,3,23.1,0.08,0.33,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,22,17,0,21,12,17,0,0,0
