league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
ITA-Serie A,0506,Ascoli,2005-08-28 Ascoli-Milan,2005-08-28,,Matchweek 1,Sun,Home,D,1,1,Milan,,,,,,Massimo De Santis,/en/matches/cafe9f59/Ascoli-Milan-August-28-2005-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-09-11 Lecce-Ascoli,2005-09-11,,Matchweek 2,Sun,Away,D,0,0,Lecce,,,,,,Andrea Romeo,/en/matches/1ebf4f75/Lecce-Ascoli-September-11-2005-Serie-A,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-09-18 Juventus-Ascoli,2005-09-18,,Matchweek 3,Sun,Away,L,1,2,Juventus,,,,,,Paolo Tagliavento,/en/matches/0fae0b1a/Juventus-Ascoli-September-18-2005-Serie-A,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-09-21 Ascoli-Siena,2005-09-21,,Matchweek 4,Wed,Home,D,1,1,Siena,,,,,,Nicola Stefanini,/en/matches/7d381776/Ascoli-Siena-September-21-2005-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-09-25 Livorno-Ascoli,2005-09-25,,Matchweek 5,Sun,Away,L,0,2,Livorno,,,,,,Christian Brighi,/en/matches/e7ae493c/Livorno-Ascoli-September-25-2005-Serie-A,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-10-02 Ascoli-Parma,2005-10-02,,Matchweek 6,Sun,Home,W,3,1,Parma,,,,,,Diego Preschern,/en/matches/7b7c7015/Ascoli-Parma-October-2-2005-Serie-A,,,1,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-10-16 Ascoli-Sampdoria,2005-10-16,,Matchweek 7,Sun,Home,W,2,1,Sampdoria,,,,,,Max Saccani,/en/matches/2eee81eb/Ascoli-Sampdoria-October-16-2005-Serie-A,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-10-22 Messina-Ascoli,2005-10-22,,Matchweek 8,Sat,Away,D,1,1,Messina,,,,,,Luca Banti,/en/matches/e41da790/Messina-Ascoli-October-22-2005-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-10-26 Ascoli-Udinese,2005-10-26,,Matchweek 9,Wed,Home,D,1,1,Udinese,,,,,,Andrea De Marco,/en/matches/6327a303/Ascoli-Udinese-October-26-2005-Serie-A,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
ITA-Serie A,0506,Ascoli,2005-10-30 Roma-Ascoli,2005-10-30,,Matchweek 10,Sun,Away,L,1,2,Roma,,,,,,Nicola Rizzoli,/en/matches/a91ad87c/Roma-Ascoli-October-30-2005-Serie-A,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
