league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
FRA-Ligue 1,1617,Angers,2016-08-13 Montpellier-Angers,2016-08-13,20:00:00,Matchweek 1,Sat,Away,L,0,1,Montpellier,47,10389,Cheikh N'Doye,4-3-3,4-2-3-1,Bartolomeu Varela,/en/matches/027cfb6d/Montpellier-Angers-August-13-2016-Ligue-1,,3,1,2,66.7,0,0,0,0,0,0,13,2,15.4,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13,9,2,19,11,17,0,0,0
FRA-Ligue 1,1617,Angers,2016-08-20 Angers-Nice,2016-08-20,20:00:00,Matchweek 2,Sat,Home,L,0,1,Nice,43,10142,Cheikh N'Doye,4-3-3,4-3-3,Jérôme Miguelgorry,/en/matches/5f616da1/Angers-Nice-August-20-2016-Ligue-1,,8,1,7,87.5,0,0,0,0,0,0,21,6,28.6,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,11,9,2,29,17,10,0,0,0
FRA-Ligue 1,1617,Angers,2016-08-27 Metz-Angers,2016-08-27,20:00:00,Matchweek 3,Sat,Away,L,0,2,Metz,58,14805,Cheikh N'Doye,4-3-3,4-2-3-1,Karim Abed,/en/matches/f78eca39/Metz-Angers-August-27-2016-Ligue-1,,2,2,0,0.0,0,0,0,0,0,0,23,7,30.4,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,11,9,0,37,11,13,0,0,0
FRA-Ligue 1,1617,Angers,2016-09-10 Angers-Dijon,2016-09-10,20:00:00,Matchweek 4,Sat,Home,W,3,1,Dijon,41,9553,Cheikh N'Doye,4-3-3,4-4-2,Mikael Lesage,/en/matches/d12cc1d6/Angers-Dijon-September-10-2016-Ligue-1,,2,1,1,50.0,0,0,0,0,0,3,13,7,53.8,0.23,0.43,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,13,9,1,25,7,10,0,0,0
FRA-Ligue 1,1617,Angers,2016-09-17 Bordeaux-Angers,2016-09-17,20:00:00,Matchweek 5,Sat,Away,W,1,0,Bordeaux,36,18129,Cheikh N'Doye,4-3-3,4-2-2-2,Olivier Thual,/en/matches/53fcbc6a/Bordeaux-Angers-September-17-2016-Ligue-1,,4,0,4,100.0,1,0,0,0,0,1,5,5,100.0,0.2,0.2,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,17,9,1,13,16,20,0,0,0
FRA-Ligue 1,1617,Angers,2016-09-21 Angers-Caen,2016-09-21,19:00:00,Matchweek 6,Wed,Home,W,2,1,Caen,45,10504,Cheikh N'Doye,4-3-3,4-1-4-1,François Letexier,/en/matches/fc70bcc7/Angers-Caen-September-21-2016-Ligue-1,,1,1,0,0.0,0,0,0,0,0,1,12,5,41.7,0.08,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,11,1,12,22,10,0,0,0
FRA-Ligue 1,1617,Angers,2016-09-24 Monaco-Angers,2016-09-24,20:00:00,Matchweek 7,Sat,Away,L,1,2,Monaco,42,6019,Cheikh N'Doye,4-3-3,4-4-2,Jérôme Miguelgorry,/en/matches/319c44b8/Monaco-Angers-September-24-2016-Ligue-1,,5,2,3,60.0,0,0,0,0,0,1,11,4,36.4,0.09,0.25,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,9,10,1,25,16,9,0,0,1
FRA-Ligue 1,1617,Angers,2016-10-02 Angers-Marseille,2016-10-02,15:00:00,Matchweek 8,Sun,Home,D,1,1,Marseille,47,14637,Cheikh N'Doye,4-3-3,4-2-3-1,Johan Hamel,/en/matches/a857fe4e/Angers-Marseille-October-2-2016-Ligue-1,,2,1,1,50.0,0,0,0,0,0,1,17,5,29.4,0.06,0.2,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6,12,1,17,15,16,0,0,0
FRA-Ligue 1,1617,Angers,2016-10-15 Bastia-Angers,2016-10-15,20:00:00,Matchweek 9,Sat,Away,W,2,1,Bastia,45,9303,Cheikh N'Doye,4-3-3,4-2-3-1,Franck Schneider,/en/matches/56d1278b/Bastia-Angers-October-15-2016-Ligue-1,,3,1,2,66.7,0,0,0,0,0,2,7,3,42.9,0.29,0.67,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,7,2,17,11,20,0,0,0
FRA-Ligue 1,1617,Angers,2016-10-22 Angers-Toulouse,2016-10-22,20:00:00,Matchweek 10,Sat,Home,D,0,0,Toulouse,48,11777,Cheikh N'Doye,4-3-3,4-2-3-1,Bartolomeu Varela,/en/matches/9bad6474/Angers-Toulouse-October-22-2016-Ligue-1,,2,0,2,100.0,1,0,0,0,0,0,11,3,27.3,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,15,12,2,18,14,10,0,0,0
FRA-Ligue 1,1617,Angers,2016-10-29 Guingamp-Angers,2016-10-29,20:00:00,Matchweek 11,Sat,Away,L,0,1,Guingamp,47,15277,Cheikh N'Doye,4-3-3,4-3-3,Sébastien Desiage,/en/matches/da2e53a6/Guingamp-Angers-October-29-2016-Ligue-1,,5,1,4,80.0,0,0,0,0,0,0,15,3,20.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12,8,0,20,11,16,0,0,0
FRA-Ligue 1,1617,Angers,2016-11-05 Angers-Lille,2016-11-05,20:00:00,Matchweek 12,Sat,Home,W,1,0,Lille,37,9750,Cheikh N'Doye,4-3-3,4-3-3,Clément Turpin,/en/matches/cb630308/Angers-Lille-November-5-2016-Ligue-1,,1,0,1,100.0,1,0,0,0,0,1,9,1,11.1,0.11,1.0,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14,10,1,14,10,11,0,0,0
FRA-Ligue 1,1617,Angers,2016-11-19 Rennes-Angers,2016-11-19,20:00:00,Matchweek 13,Sat,Away,D,1,1,Rennes,41,23142,Cheikh N'Doye,4-3-3,4-4-1-1,Benoît Bastien,/en/matches/2bcf5bfe/Rennes-Angers-November-19-2016-Ligue-1,,2,1,1,50.0,0,0,0,0,0,1,7,4,57.1,0.14,0.25,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,19,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,13,7,2,18,19,10,0,0,0
FRA-Ligue 1,1617,Angers,2016-11-27 Angers-Saint-Étienne,2016-11-27,15:00:00,Matchweek 14,Sun,Home,L,1,2,Saint-Étienne,46,13293,Ismaël Traoré,4-3-3,4-3-3,Johan Hamel,/en/matches/fd613a4e/Angers-Saint-Etienne-November-27-2016-Ligue-1,,5,2,3,60.0,0,0,0,0,0,1,14,6,42.9,0.07,0.17,,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,21,11,0,17,17,11,1,0,0
FRA-Ligue 1,1617,Angers,2016-11-30 Paris S-G-Angers,2016-11-30,21:00:00,Matchweek 15,Wed,Away,L,0,2,Paris S-G,40,40597,Cheikh N'Doye,5-3-2,4-2-3-1,Franck Schneider,/en/matches/8b044df0/Paris-Saint-Germain-Angers-November-30-2016-Ligue-1,,3,2,2,66.7,0,1,1,0,0,0,14,3,21.4,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,8,12,3,15,12,14,0,1,0
FRA-Ligue 1,1617,Angers,2016-12-03 Angers-Lorient,2016-12-03,20:00:00,Matchweek 16,Sat,Home,D,2,2,Lorient,48,9142,Cheikh N'Doye,4-3-3,4-3-3,Olivier Thual,/en/matches/014629ec/Angers-Lorient-December-3-2016-Ligue-1,,5,2,3,60.0,0,0,0,0,0,2,19,5,26.3,0.05,0.2,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,10,1,30,16,14,1,0,0
FRA-Ligue 1,1617,Angers,2016-12-10 Nancy-Angers,2016-12-10,20:00:00,Matchweek 17,Sat,Away,L,0,2,Nancy,52,17205,Cheikh N'Doye,4-3-3,4-3-3,Sébastien Desiage,/en/matches/7e883bbd/Nancy-Angers-December-10-2016-Ligue-1,,6,2,4,66.7,0,0,0,0,0,0,11,2,18.2,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,10,7,2,22,10,8,0,0,0
FRA-Ligue 1,1617,Angers,2016-12-16 Angers-Nantes,2016-12-16,20:45:00,Matchweek 18,Fri,Home,L,0,2,Nantes,55,12859,Cheikh N'Doye,4-3-3,4-4-2,Amaury Delerue,/en/matches/05b7b9bb/Angers-Nantes-December-16-2016-Ligue-1,,4,2,2,50.0,0,0,0,0,0,0,15,4,26.7,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,12,10,1,23,16,11,0,0,0
FRA-Ligue 1,1617,Angers,2016-12-21 Lyon-Angers,2016-12-21,20:50:00,Matchweek 19,Wed,Away,L,0,2,Lyon,38,32098,Cheikh N'Doye,5-3-2,4-2-3-1,Franck Schneider,/en/matches/90279e0f/Lyon-Angers-December-21-2016-Ligue-1,,3,2,1,33.3,0,0,0,0,0,0,13,3,23.1,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,18,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,17,13,0,22,18,12,0,0,0
FRA-Ligue 1,1617,Angers,2017-01-14 Angers-Bordeaux,2017-01-14,20:00:00,Matchweek 20,Sat,Home,D,1,1,Bordeaux,46,10056,Ismaël Traoré,4-3-3,4-3-3,Johan Hamel,/en/matches/26d95f56/Angers-Bordeaux-January-14-2017-Ligue-1,,2,1,1,50.0,0,0,0,0,0,1,7,3,42.9,0.14,0.33,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,15,16,0,12,15,13,0,0,1
FRA-Ligue 1,1617,Angers,2017-01-22 Saint-Étienne-Angers,2017-01-22,17:00:00,Matchweek 21,Sun,Away,L,1,2,Saint-Étienne,45,20456,Ismaël Traoré,4-3-3,4-3-3,Benoît Bastien,/en/matches/71811372/Saint-Etienne-Angers-January-22-2017-Ligue-1,,5,2,3,60.0,0,0,0,0,0,1,16,5,31.3,0.06,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,8,7,0,14,17,19,0,0,1
FRA-Ligue 1,1617,Angers,2017-01-28 Angers-Metz,2017-01-28,20:00:00,Matchweek 22,Sat,Home,W,2,1,Metz,64,10540,Ismaël Traoré,4-3-3,4-2-3-1,Karim Abed,/en/matches/702c5ff3/Angers-Metz-January-28-2017-Ligue-1,,1,1,0,0.0,0,0,0,0,0,2,19,10,52.6,0.11,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,9,1,30,11,10,0,0,1
FRA-Ligue 1,1617,Angers,2017-02-05 Toulouse-Angers,2017-02-05,15:00:00,Matchweek 23,Sun,Away,L,0,4,Toulouse,52,15303,Denis Petrić,4-3-3,4-2-3-1,Nicolas Rainville,/en/matches/2bf94fe3/Toulouse-Angers-February-5-2017-Ligue-1,,7,4,4,57.1,0,1,1,0,0,0,12,3,25.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,13,16,3,12,12,18,0,1,0
FRA-Ligue 1,1617,Angers,2017-02-08 Angers-Rennes,2017-02-08,19:00:00,Matchweek 24,Wed,Home,D,0,0,Rennes,47,10897,Cheikh N'Doye,4-3-3,4-4-1-1,Clément Turpin,/en/matches/5e64e368/Angers-Rennes-February-8-2017-Ligue-1,,3,0,3,100.0,1,0,0,0,0,0,12,3,25.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,20,12,1,19,7,12,0,0,0
FRA-Ligue 1,1617,Angers,2017-02-11 Lille-Angers,2017-02-11,20:00:00,Matchweek 25,Sat,Away,W,2,1,Lille,42,25731,Cheikh N'Doye,4-3-3,4-2-3-1,Bartolomeu Varela,/en/matches/9751f745/Lille-Angers-February-11-2017-Ligue-1,,3,1,2,66.7,0,0,0,0,0,2,14,5,35.7,0.14,0.4,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,14,13,1,11,16,15,0,0,0
FRA-Ligue 1,1617,Angers,2017-02-18 Angers-Nancy,2017-02-18,20:00:00,Matchweek 26,Sat,Home,W,1,0,Nancy,47,10569,Cheikh N'Doye,4-3-3,4-3-3,Olivier Thual,/en/matches/0b0315f3/Angers-Nancy-February-18-2017-Ligue-1,,1,0,1,100.0,1,0,0,0,0,1,14,5,35.7,0.07,0.2,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,18,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,9,2,19,18,13,0,0,0
FRA-Ligue 1,1617,Angers,2017-02-25 Angers-Bastia,2017-02-25,20:00:00,Matchweek 27,Sat,Home,W,3,0,Bastia,51,12205,Cheikh N'Doye,4-3-3,3-5-2,Karim Abed,/en/matches/111bc046/Angers-Bastia-February-25-2017-Ligue-1,,3,0,3,100.0,1,0,0,0,0,3,24,15,62.5,0.13,0.2,,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,19,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,12,6,2,17,19,16,0,0,0
FRA-Ligue 1,1617,Angers,2017-03-04 Caen-Angers,2017-03-04,20:00:00,Matchweek 28,Sat,Away,W,3,2,Caen,40,16564,Cheikh N'Doye,5-3-2,5-3-2,Tony Chapron,/en/matches/4a6f2f60/Caen-Angers-March-4-2017-Ligue-1,,3,2,1,33.3,0,0,0,0,0,3,9,4,44.4,0.22,0.5,,1,1,,,,,,,,,,,,,,,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,24,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,9,9,1,12,24,10,1,0,0
