league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Performance PSxG,Performance PSxG+/-,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper AvgDist,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
FRA-Ligue 1,1920,Amiens,2019-10-27 Saint-Étienne-Amiens,2019-10-27,17:00:00,Matchweek 11,Sun,Away,D,2,2,Saint-Étienne,2.2,0.8,55,18877,Régis Gurtner,4-2-3-1,3-4-3,Amaury Delerue,/en/matches/296bee41/Saint-Etienne-Amiens-October-27-2019-Ligue-1,,2,2,1,0.0,0,0.3,-0.7,0,0,0,0,9,24,37.5,30,3,50.0,37.3,11,81.8,57.6,17,1,5.9,2,15.3,2,11,5,45.5,0.18,0.4,17.0,0,0,0,2.2,2.2,0.21,-0.2,-0.2,425,545,78.0,7020,2914,220,256,85.9,160,192,83.3,32,72,44.4,0,1.0,0.7,7,27,4,0,39,545,494,50,19,2,0,21,14,4,2,1,0,425,1,9,18,11,1,2,2,1,1,3,2,0,0,1,0,0,13,9,4,3,6,5,17,29.4,12,12,6,6,8,21,17,0,651,65,193,323,140,17,651,18,9,50.0,9,50.0,266,1395,643,13,12,3,11,11,423,39,3,0,0,17,15,1,21,8,9,0,0,1,60,17,30,36.2
FRA-Ligue 1,1920,Amiens,2019-11-02 Amiens-Brest,2019-11-02,20:00:00,Matchweek 12,Sat,Home,W,1,0,Brest,1.4,0.9,45,12246,Régis Gurtner,4-2-3-1,4-3-3,Franck Schneider,/en/matches/60b4a92b/Amiens-Brest-November-2-2019-Ligue-1,,3,0,3,100.0,1,0.9,0.9,0,0,0,0,7,22,31.8,28,0,57.1,44.4,7,85.7,60.6,24,0,0.0,0,9.3,1,5,1,20.0,0.2,1.0,19.5,0,0,1,1.4,0.6,0.13,-0.4,0.4,328,446,73.5,5776,2299,156,185,84.3,132,165,80.0,35,76,46.1,1,0.6,0.4,4,18,3,1,30,446,393,53,12,3,2,10,30,3,1,0,0,328,0,7,12,11,0,0,0,1,0,2,2,0,0,0,0,0,14,9,8,6,0,7,21,33.3,14,12,7,5,10,24,28,1,561,71,185,299,81,12,560,14,8,57.1,6,42.9,261,1399,603,10,5,2,22,14,327,30,3,0,0,12,9,0,10,10,9,1,0,0,50,17,24,41.5
FRA-Ligue 1,1920,Amiens,2019-11-10 Rennes-Amiens,2019-11-10,15:00:00,Matchweek 13,Sun,Away,L,1,3,Rennes,0.8,3.4,55,20677,Régis Gurtner,4-2-3-1,4-4-2,Benoît Bastien,/en/matches/04f4ebe8/Rennes-Amiens-November-10-2019-Ligue-1,,10,3,7,80.0,0,3.6,0.6,1,1,0,0,8,18,44.4,13,2,76.9,45.0,10,80.0,50.4,16,1,6.3,0,16.0,1,13,5,38.5,0.08,0.2,22.9,0,0,0,0.8,0.8,0.06,0.2,0.2,388,496,78.2,6433,2695,218,243,89.7,121,160,75.6,38,65,58.5,1,0.4,0.5,10,45,4,2,42,496,437,59,12,0,2,15,30,3,2,0,0,388,0,8,22,16,1,5,0,0,0,2,2,0,0,0,0,0,13,7,7,6,0,5,14,35.7,9,9,4,5,6,19,22,0,609,51,129,361,124,14,609,18,11,61.1,7,38.9,303,1640,701,11,10,2,20,20,385,41,4,0,0,17,10,0,15,6,7,0,1,0,50,14,22,38.9
FRA-Ligue 1,1920,Amiens,2019-11-23 Amiens-Strasbourg,2019-11-23,20:00:00,Matchweek 14,Sat,Home,L,0,4,Strasbourg,0.3,2.0,54,10358,Régis Gurtner,4-2-3-1,4-1-2-1-2,Alain Bieri,/en/matches/28bf571d/Amiens-Strasbourg-November-23-2019-Ligue-1,,9,4,5,55.6,0,3.2,-0.8,0,0,0,0,1,6,16.7,17,7,29.4,31.4,10,10.0,25.8,15,1,6.7,1,13.5,0,5,0,0.0,0.0,,19.9,2,0,0,0.3,0.3,0.06,-0.3,-0.3,498,579,86.0,7790,2747,276,290,95.2,177,204,86.8,37,65,56.9,0,0.2,0.4,3,31,3,0,42,579,532,45,7,0,6,11,20,3,2,0,0,498,2,7,9,5,1,1,0,2,0,0,0,0,0,0,0,0,10,5,6,3,1,8,17,47.1,9,8,2,6,16,26,15,0,670,55,193,370,112,5,670,20,9,45.0,11,55.0,427,2516,1438,21,15,2,17,11,494,42,2,1,1,7,8,2,11,16,5,0,0,0,54,12,17,41.4
FRA-Ligue 1,1920,Amiens,2019-11-30 Montpellier-Amiens,2019-11-30,20:00:00,Matchweek 15,Sat,Away,L,2,4,Montpellier,1.0,1.5,50,11744,Régis Gurtner,4-2-3-1,3-1-4-2,Jérémie Pignard,/en/matches/849ed455/Montpellier-Amiens-November-30-2019-Ligue-1,,10,4,6,60.0,0,2.8,-1.2,0,0,0,0,10,24,41.7,26,3,50.0,40.0,12,91.7,52.0,15,0,0.0,0,13.5,2,6,2,33.3,0.33,1.0,16.7,1,0,0,1.0,1.0,0.16,1.0,1.0,403,534,75.5,7311,2558,201,228,88.2,148,184,80.4,52,102,51.0,1,0.5,0.8,3,23,2,1,27,534,477,56,14,0,5,12,23,2,1,1,0,403,1,10,9,7,0,0,0,1,1,3,2,0,0,0,0,1,12,7,4,4,4,7,9,77.8,2,9,3,6,8,20,21,0,629,61,207,345,83,7,629,8,4,50.0,4,50.0,299,1468,648,9,7,2,20,8,399,26,2,1,0,15,13,1,12,8,7,0,0,0,50,18,36,33.3
FRA-Ligue 1,1920,Amiens,2019-12-07 Monaco-Amiens,2019-12-07,20:00:00,Matchweek 17,Sat,Away,L,0,3,Monaco,0.4,2.4,32,4203,Régis Gurtner,4-4-2,4-2-3-1,Jeremy Stinat,/en/matches/50712203/Monaco-Amiens-December-7-2019-Ligue-1,,8,3,5,62.5,0,2.3,-0.7,0,0,0,0,3,18,16.7,21,2,66.7,44.7,6,66.7,46.7,17,0,0.0,0,13.5,0,5,2,40.0,0.0,0.0,19.9,1,0,0,0.4,0.4,0.08,-0.4,-0.4,258,364,70.9,4470,1863,130,154,84.4,101,134,75.4,25,62,40.3,0,0.3,0.4,3,17,3,1,17,364,319,44,11,7,3,6,22,1,1,0,0,258,1,5,8,6,0,0,0,1,1,0,0,0,0,0,0,0,15,7,7,7,1,4,10,40.0,6,16,8,8,16,31,28,0,488,77,230,214,53,4,488,14,6,42.9,8,57.1,275,1365,644,7,10,1,18,9,256,17,0,0,0,8,9,1,6,16,7,0,0,0,60,9,20,31.0
FRA-Ligue 1,1920,Amiens,2019-12-14 Amiens-Dijon,2019-12-14,20:00:00,Matchweek 18,Sat,Home,D,1,1,Dijon,0.4,1.0,53,10530,Régis Gurtner,4-2-3-1,4-2-3-1,Thomas Léonard,/en/matches/f411c1ab/Amiens-Dijon-December-14-2019-Ligue-1,,4,1,3,75.0,0,1.5,0.5,0,0,0,0,1,4,25.0,25,5,16.0,30.1,3,0.0,22.3,9,0,0.0,0,13.8,1,6,2,33.3,0.17,0.5,20.7,0,0,0,0.4,0.4,0.06,0.6,0.6,432,541,79.9,7643,2254,185,211,87.7,180,213,84.5,46,78,59.0,1,0.3,0.4,4,33,1,1,39,541,503,38,10,0,9,27,18,5,3,1,0,432,0,11,12,6,1,3,0,1,1,2,1,0,1,0,0,0,23,12,8,13,2,12,22,54.5,10,5,2,3,11,34,12,1,652,42,183,314,162,9,652,22,15,68.2,7,31.8,418,2142,1201,26,20,4,24,11,428,37,1,0,0,15,7,0,27,11,12,0,0,0,64,14,23,37.8
FRA-Ligue 1,1920,Amiens,2019-12-21 Paris S-G-Amiens,2019-12-21,20:45:00,Matchweek 19,Sat,Away,L,1,4,Paris S-G,0.6,4.6,34,47693,Régis Gurtner,4-2-3-1,4-2-2-2,Eric Wattellier,/en/matches/76f9c1c5/Paris-Saint-Germain-Amiens-December-21-2019-Ligue-1,,10,4,6,60.0,0,3.4,-0.6,0,0,0,0,6,14,42.9,21,5,42.9,39.2,7,71.4,42.3,8,0,0.0,1,9.8,1,8,3,37.5,0.13,0.33,18.3,0,0,0,0.6,0.6,0.07,0.4,0.4,306,379,80.7,5183,2046,165,180,91.7,90,108,83.3,41,63,65.1,1,0.5,0.4,6,16,3,0,30,379,326,53,17,0,4,11,21,3,2,1,0,306,0,10,16,9,2,2,1,2,0,2,1,0,1,0,0,0,14,5,3,11,0,10,21,47.6,11,10,5,5,4,18,20,1,478,59,160,240,81,11,478,21,15,71.4,6,28.6,282,1518,724,9,15,3,16,15,305,30,1,0,0,10,16,0,11,4,5,0,0,0,43,5,7,41.7
FRA-Ligue 1,1920,Amiens,2020-01-11 Amiens-Montpellier,2020-01-11,20:00:00,Matchweek 20,Sat,Home,L,1,2,Montpellier,0.9,0.7,51,10205,Régis Gurtner,3-4-3,5-3-2,Karim Abed,/en/matches/8162554c/Amiens-Montpellier-January-11-2020-Ligue-1,,4,2,2,50.0,0,0.9,-1.1,0,0,0,0,8,18,44.4,20,4,50.0,39.1,9,88.9,56.6,12,1,8.3,0,9.5,1,7,3,42.9,0.14,0.33,15.2,0,0,0,0.9,0.9,0.14,0.1,0.1,358,490,73.1,6290,2468,173,208,83.2,119,156,76.3,50,89,56.2,0,0.4,0.6,5,28,4,2,29,490,426,62,14,1,7,19,33,4,3,0,0,358,2,7,9,6,1,0,1,1,0,1,0,0,0,1,0,0,12,9,5,6,1,7,17,41.2,10,8,1,7,5,17,17,1,601,50,170,308,129,13,601,19,16,84.2,3,15.8,276,1551,671,14,9,3,29,14,354,29,2,0,0,18,10,2,19,5,9,0,0,0,59,18,29,38.3
FRA-Ligue 1,1920,Amiens,2020-01-15 Amiens-Reims,2020-01-15,19:00:00,Matchweek 16,Wed,Home,D,1,1,Reims,1.0,0.3,39,10712,Régis Gurtner,4-4-2,4-2-3-1,Johan Hamel,/en/matches/3fbfdbc5/Amiens-Reims-January-15-2020-Ligue-1,,1,1,0,0.0,0,0.3,-0.7,0,0,0,0,5,16,31.3,23,3,60.9,41.7,4,50.0,40.8,11,1,9.1,0,14.7,1,5,2,40.0,0.2,0.5,23.7,0,0,1,1.0,0.1,0.03,0.0,0.9,269,387,69.5,4629,1901,124,156,79.5,111,143,77.6,28,70,40.0,0,0.0,0.4,1,15,4,2,21,387,337,50,17,1,1,14,25,2,1,0,0,269,0,4,8,3,3,0,1,1,0,1,0,0,0,1,0,0,23,13,8,12,3,12,26,46.2,14,11,3,8,12,35,15,0,500,45,147,276,82,9,499,7,1,14.3,6,85.7,246,1313,614,11,12,0,18,13,267,21,1,0,0,26,14,0,14,12,13,1,0,0,58,15,14,51.7
FRA-Ligue 1,1920,Amiens,2020-01-25 Brest-Amiens,2020-01-25,20:00:00,Matchweek 21,Sat,Away,L,1,2,Brest,1.1,0.8,46,12866,Régis Gurtner,4-2-3-1,4-2-3-1,Thomas Léonard,/en/matches/b6b7f965/Brest-Amiens-January-25-2020-Ligue-1,,3,2,1,33.3,0,0.9,-1.1,0,0,0,0,13,25,52.0,18,2,61.1,43.8,16,87.5,53.9,17,0,0.0,2,14.8,1,7,2,28.6,0.0,0.0,23.8,0,1,1,1.1,0.3,0.04,-0.1,-0.3,275,416,66.1,4884,2742,149,186,80.1,77,114,67.5,40,88,45.5,0,0.1,0.6,3,33,7,3,44,416,348,65,13,0,1,25,26,7,4,2,0,275,3,9,16,11,1,2,0,2,0,2,1,0,0,0,1,0,13,9,7,5,1,6,9,66.7,3,12,2,10,13,26,25,1,541,59,146,264,137,14,540,15,11,73.3,4,26.7,204,1212,526,15,10,1,22,16,273,43,3,0,0,17,12,3,25,13,9,1,0,0,61,20,23,46.5
FRA-Ligue 1,1920,Amiens,2020-02-01 Amiens-Toulouse,2020-02-01,20:00:00,Matchweek 22,Sat,Home,D,0,0,Toulouse,0.9,1.0,59,10992,Régis Gurtner,4-4-2,4-1-4-1,François Letexier,/en/matches/933c09df/Amiens-Toulouse-February-1-2020-Ligue-1,,1,0,1,100.0,1,0.1,0.1,0,0,0,0,1,6,16.7,14,4,28.6,30.8,8,25.0,29.8,12,0,0.0,0,10.0,0,9,4,44.4,0.0,0.0,20.1,1,0,0,0.9,0.9,0.1,-0.9,-0.9,421,577,73.0,7454,2588,195,235,83.0,179,226,79.2,40,87,46.0,0,0.2,0.5,5,32,3,1,48,577,510,65,14,1,7,42,34,8,1,3,0,421,2,12,17,12,2,1,0,2,0,0,0,0,0,0,0,0,14,8,7,5,2,7,19,36.8,12,7,4,3,11,25,9,1,678,34,143,353,190,19,678,16,8,50.0,8,50.0,355,2089,1092,19,16,3,19,12,417,48,3,0,0,14,12,2,42,11,8,0,0,0,58,26,27,49.1
