league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
FRA-Ligue 1,0910,Auxerre,2009-08-08 Auxerre-Sochaux,2009-08-08,,Matchweek 1,Sat,Home,L,0,1,Sochaux,,,,4-2-3-1,4-4-2,Ruddy Buquet,/en/matches/ff20b68c/Auxerre-Sochaux-August-8-2009-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-08-15 Lens-Auxerre,2009-08-15,,Matchweek 2,Sat,Away,L,0,2,Lens,,,,4-3-3,4-3-3,Didier Falcone,/en/matches/76cc846a/Lens-Auxerre-August-15-2009-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-08-22 Auxerre-Lyon,2009-08-22,,Matchweek 3,Sat,Home,L,0,3,Lyon,,,,4-3-3,4-2-3-1,Stéphane Bré,/en/matches/bf778fe9/Auxerre-Lyon-August-22-2009-Ligue-1,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-08-29 Boulogne-Auxerre,2009-08-29,,Matchweek 4,Sat,Away,D,0,0,Boulogne,,,,4-2-3-1,4-3-3,Hervé Piccirillo,/en/matches/6f0865cc/Boulogne-Auxerre-August-29-2009-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-09-13 Auxerre-Nice,2009-09-13,,Matchweek 5,Sun,Home,W,2,0,Nice,,,,4-2-3-1,4-3-3,Alexandre Castro,/en/matches/a2094056/Auxerre-Nice-September-13-2009-Ligue-1,,,0,,,1,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-09-19 Saint-Étienne-Auxerre,2009-09-19,,Matchweek 6,Sat,Away,D,1,1,Saint-Étienne,,,,4-5-1,4-4-2,Lionel Jaffredo,/en/matches/f47c1175/Saint-Etienne-Auxerre-September-19-2009-Ligue-1,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-09-26 Auxerre-Grenoble,2009-09-26,,Matchweek 7,Sat,Home,W,2,0,Grenoble,,,,4-4-2,4-4-1-1,Christian Guillard,/en/matches/fc7821a4/Auxerre-Grenoble-Foot-September-26-2009-Ligue-1,,,0,,,1,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-10-03 Rennes-Auxerre,2009-10-03,,Matchweek 8,Sat,Away,W,1,0,Rennes,,,,4-2-3-1,4-2-3-1,Wilfried Bien,/en/matches/53c06ab0/Rennes-Auxerre-October-3-2009-Ligue-1,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-10-17 Auxerre-Bordeaux,2009-10-17,,Matchweek 9,Sat,Home,W,1,0,Bordeaux,,,,4-4-2,4-4-2,Didier Falcone,/en/matches/85cd9cbe/Auxerre-Bordeaux-October-17-2009-Ligue-1,,,0,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0910,Auxerre,2009-10-25 Auxerre-Lille,2009-10-25,,Matchweek 10,Sun,Home,W,3,2,Lille,,,,4-4-2,4-1-4-1,Sébastien Moreira,/en/matches/cfcb160c/Auxerre-Lille-October-25-2009-Ligue-1,,,2,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
