league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Performance PSxG,Performance PSxG+/-,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper AvgDist,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
FRA-Ligue 1,1819,Amiens,2018-11-03 Nice-Amiens,2018-11-03,20:00:00,Matchweek 12,Sat,Away,L,0,1,Nice,0.8,1.2,48,15259,Prince-Désir Gouano,3-4-1-2,4-3-3,Johan Hamel,/en/matches/3d70a26a/Nice-Amiens-November-3-2018-Ligue-1,,3,1,3,66.7,0,0.6,0.6,0,0,0,0,9,20,45.0,27,5,44.4,36.5,10,80.0,50.7,7,0,0.0,2,18.6,0,13,7,53.8,0.0,0.0,22.5,0,0,0,0.8,0.8,0.06,-0.8,-0.8,392,505,77.6,7291,2685,162,193,83.9,168,191,88.0,51,90,56.7,0,0.6,0.4,8,34,9,1,41,505,460,43,11,1,3,17,16,4,3,1,0,392,2,12,20,17,0,1,2,0,0,0,0,0,0,0,0,0,21,12,6,14,1,6,18,33.3,12,8,1,7,13,34,10,1,603,49,150,314,141,12,603,14,10,71.4,4,28.6,381,1649,816,13,9,3,18,10,387,41,0,0,0,10,8,2,17,13,12,0,0,1,55,12,13,48.0
FRA-Ligue 1,1819,Amiens,2018-11-10 Toulouse-Amiens,2018-11-10,20:00:00,Matchweek 13,Sat,Away,W,1,0,Toulouse,0.5,1.7,51,13553,Prince-Désir Gouano,3-4-3,4-2-3-1,Eric Wattellier,/en/matches/3d953ec9/Toulouse-Amiens-November-10-2018-Ligue-1,,6,0,6,100.0,1,1.1,1.1,0,0,0,0,7,30,23.3,32,3,56.3,43.1,12,100.0,63.2,21,0,0.0,0,11.0,1,7,2,28.6,0.14,0.5,19.4,0,0,0,0.5,0.5,0.08,0.5,0.5,339,467,72.6,5638,2171,175,203,86.2,119,158,75.3,33,81,40.7,1,0.5,0.7,7,16,7,1,24,467,412,54,13,0,4,8,25,3,2,0,0,339,1,9,13,13,0,0,0,0,0,2,2,0,0,0,0,0,14,10,7,6,1,6,14,42.9,8,16,7,9,9,23,40,1,594,88,227,286,87,17,594,10,4,40.0,6,60.0,272,1511,716,14,6,5,10,5,335,24,1,0,0,15,10,1,8,9,10,0,0,0,55,28,24,53.8
FRA-Ligue 1,1819,Amiens,2018-11-25 Amiens-Marseille,2018-11-25,21:00:00,Matchweek 14,Sun,Home,L,1,3,Marseille,1.1,2.1,42,11932,Prince-Désir Gouano,4-3-3,3-4-3,Jérôme Miguelgorry,/en/matches/c6b05aa3/Amiens-Marseille-November-25-2018-Ligue-1,,9,3,5,66.7,0,2.0,-1.0,1,0,1,0,3,18,16.7,23,3,56.5,42.3,7,71.4,47.3,19,0,0.0,0,12.0,1,9,3,33.3,0.11,0.33,17.7,0,0,0,1.1,1.1,0.12,-0.1,-0.1,315,425,74.1,5228,2095,147,170,86.5,113,146,77.4,32,67,47.8,0,0.3,1.3,6,21,6,0,21,425,379,45,11,1,2,8,18,5,1,2,0,315,1,8,14,9,3,0,1,1,0,2,2,0,0,0,0,0,18,12,10,6,2,11,20,55.0,9,5,4,1,16,34,24,0,545,70,182,258,110,11,545,16,6,37.5,10,62.5,244,1448,742,10,11,3,17,13,313,21,2,0,0,14,11,1,8,16,12,0,1,0,57,12,21,36.4
FRA-Ligue 1,1819,Amiens,2018-12-01 Nîmes-Amiens,2018-12-01,20:00:00,Matchweek 15,Sat,Away,L,0,3,Nîmes,0.9,1.8,48,12159,Prince-Désir Gouano,3-4-1-2,4-3-3,Karim Abed,/en/matches/6aaec2d9/Nimes-Amiens-December-1-2018-Ligue-1,,7,3,4,57.1,0,2.4,-0.6,0,0,0,0,10,22,45.5,27,5,59.3,40.6,7,85.7,50.9,17,0,0.0,0,12.2,0,8,1,12.5,0.0,0.0,17.7,1,0,0,0.9,0.9,0.12,-0.9,-0.9,339,459,73.9,5735,2590,166,200,83.0,132,166,79.5,32,70,45.7,0,0.4,0.6,6,32,5,0,38,459,411,48,10,0,3,11,25,2,1,0,0,339,0,8,16,8,2,3,1,2,0,0,0,0,0,0,0,0,28,21,14,11,3,9,21,42.9,12,8,2,6,13,41,26,1,591,69,188,278,134,12,591,19,11,57.9,8,42.1,276,1505,695,14,10,1,20,11,339,38,4,0,0,12,9,0,11,13,21,0,0,0,64,24,15,61.5
FRA-Ligue 1,1819,Amiens,2018-12-04 Amiens-Monaco,2018-12-04,19:00:00,Matchweek 16,Tue,Home,L,0,2,Monaco,0.6,1.8,60,11048,Prince-Désir Gouano,4-2-3-1,4-1-4-1,Jérôme Brisard,/en/matches/b2f04890/Amiens-Monaco-December-4-2018-Ligue-1,,4,2,2,100.0,0,2.1,0.1,2,2,0,0,0,1,0.0,13,5,7.7,25.5,3,0.0,21.7,7,1,14.3,1,11.3,0,15,2,13.3,0.0,0.0,21.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6,505,590,85.6,8241,2790,247,274,90.1,215,235,91.5,33,53,62.3,0,0.6,0.9,14,45,13,4,70,590,540,46,19,0,2,31,17,5,3,2,0,505,4,7,28,22,3,0,0,3,0,0,0,0,0,0,0,0,14,10,3,8,3,8,16,50.0,8,10,1,9,9,23,15,0,701,35,114,376,218,21,701,20,12,60.0,8,40.0,520,2785,1367,15,25,4,16,7,505,70,2,1,0,21,17,4,31,9,10,0,2,0,47,15,10,60.0
FRA-Ligue 1,1819,Amiens,2018-12-08 Guingamp-Amiens,2018-12-08,20:00:00,Matchweek 17,Sat,Away,W,2,1,Guingamp,1.6,1.4,48,14089,Prince-Désir Gouano,4-3-3,4-2-3-1,Benoît Bastien,/en/matches/3b63d22f/Guingamp-Amiens-December-8-2018-Ligue-1,,2,1,1,50.0,0,1.1,0.1,0,0,0,0,11,25,44.0,18,1,88.9,55.3,10,90.0,55.0,29,0,0.0,0,4.5,2,11,3,27.3,0.18,0.67,17.0,0,0,0,1.6,1.6,0.15,0.4,0.4,225,356,63.2,4006,2033,117,152,77.0,65,99,65.7,35,73,47.9,1,0.9,0.7,9,14,6,2,20,356,285,67,17,0,1,4,38,0,0,0,0,225,4,14,19,13,1,2,2,1,0,3,2,0,0,1,0,0,24,12,19,3,2,5,15,33.3,10,17,12,5,5,29,46,1,494,83,215,199,83,10,494,6,4,66.7,2,33.3,154,869,384,7,6,1,20,13,220,19,4,0,0,17,16,4,4,5,12,0,0,0,42,34,27,55.7
FRA-Ligue 1,1819,Amiens,2018-12-23 Bordeaux-Amiens,2018-12-23,17:00:00,Matchweek 19,Sun,Away,D,1,1,Bordeaux,0.4,0.5,49,23343,Prince-Désir Gouano,4-2-3-1,4-3-3,Mikael Lesage,/en/matches/d6f30ea4/Bordeaux-Amiens-December-23-2018-Ligue-1,,4,1,3,75.0,0,1.1,0.1,0,0,0,0,3,11,27.3,20,2,30.0,33.5,6,83.3,55.5,14,0,0.0,2,15.7,1,8,4,50.0,0.13,0.25,19.7,0,0,0,0.4,0.4,0.06,0.6,0.6,361,470,76.8,6223,2721,171,196,87.2,152,183,83.1,32,70,45.7,1,0.4,0.5,7,33,8,1,59,470,417,53,12,2,1,21,27,6,2,4,0,361,0,11,12,10,0,2,0,0,0,2,1,0,1,0,0,0,23,14,9,13,1,11,24,45.8,13,10,2,8,9,32,17,0,594,47,162,317,123,16,594,11,5,45.5,6,54.5,343,1940,865,13,13,3,23,20,359,58,2,0,0,10,10,0,21,9,14,0,0,0,73,14,9,60.9
FRA-Ligue 1,1819,Amiens,2019-01-08 Amiens-Angers,2019-01-08,19:00:00,Matchweek 18,Tue,Home,D,0,0,Angers,1.8,0.3,60,10209,Prince-Désir Gouano,4-2-3-1,5-4-1,Johan Hamel,/en/matches/5dcf2d4b/Amiens-Angers-January-8-2019-Ligue-1,,2,0,2,100.0,1,0.3,0.3,0,0,0,0,3,3,100.0,15,1,20.0,26.5,6,0.0,22.2,15,0,0.0,2,23.0,0,21,5,23.8,0.0,0.0,20.0,1,0,0,1.8,1.8,0.09,-1.8,-1.8,506,612,82.7,8465,2912,264,291,90.7,199,237,84.0,40,64,62.5,0,1.3,0.9,16,45,4,2,59,612,563,49,8,3,1,27,30,4,1,3,0,506,0,11,36,30,2,1,2,1,0,0,0,0,0,0,0,0,12,6,4,7,1,2,6,33.3,4,8,3,5,8,20,16,0,716,40,145,407,168,19,716,12,6,50.0,6,50.0,450,2512,1393,24,22,5,16,7,503,59,0,0,0,13,7,0,27,8,6,0,0,0,50,10,12,45.5
FRA-Ligue 1,1819,Amiens,2019-01-12 Amiens-Paris S-G,2019-01-12,17:00:00,Matchweek 20,Sat,Home,L,0,3,Paris S-G,0.3,2.5,27,11932,Prince-Désir Gouano,4-5-1,4-3-1-2,Florent Batta,/en/matches/e4e3baae/Amiens-Paris-Saint-Germain-January-12-2019-Ligue-1,,9,3,6,77.8,0,2.4,-0.6,1,1,0,0,10,30,33.3,22,2,77.3,49.5,14,92.9,53.2,20,1,5.0,0,10.0,0,4,1,25.0,0.0,0.0,15.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,174,253,68.8,3138,1462,89,108,82.4,45,58,77.6,28,62,45.2,0,0.2,0.1,1,10,2,2,12,253,202,50,19,0,3,5,12,1,1,0,0,174,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,18,13,12,2,4,8,17,47.1,9,10,3,7,9,27,28,0,347,76,169,142,40,9,347,9,5,55.6,4,44.4,160,791,410,1,2,0,5,13,172,11,3,1,1,16,14,1,5,9,13,0,1,0,32,4,10,28.6
FRA-Ligue 1,1819,Amiens,2019-01-18 Lille-Amiens,2019-01-18,20:45:00,Matchweek 21,Fri,Away,L,1,2,Lille,0.4,2.2,38,27211,Prince-Désir Gouano,4-3-3,4-2-3-1,Willy Delajod,/en/matches/4101cfa0/Lille-Amiens-January-18-2019-Ligue-1,,3,2,1,33.3,0,1.1,-0.9,1,0,0,1,12,26,46.2,22,5,54.5,40.2,14,100.0,54.6,23,1,4.3,0,10.5,1,2,1,50.0,0.5,1.0,16.5,0,0,0,0.4,0.4,0.19,0.6,0.6,236,343,68.8,4248,2023,119,145,82.1,71,100,71.0,32,67,47.8,1,0.4,0.3,2,14,3,1,22,343,295,46,8,0,1,14,19,3,1,2,0,236,2,6,4,4,0,0,0,0,0,2,2,0,0,0,0,0,21,11,15,5,1,6,17,35.3,11,15,4,11,11,32,33,1,471,80,215,206,59,8,471,16,10,62.5,6,37.5,186,1100,569,9,6,1,20,12,235,21,3,0,0,18,8,2,14,11,11,0,1,0,55,19,11,63.3
FRA-Ligue 1,1819,Amiens,2019-01-27 Amiens-Lyon,2019-01-27,17:00:00,Matchweek 22,Sun,Home,L,0,1,Lyon,0.7,1.2,37,10017,Prince-Désir Gouano,4-4-1-1,4-2-3-1,Jérôme Miguelgorry,/en/matches/c2610f32/Amiens-Lyon-January-27-2019-Ligue-1,,11,1,10,90.9,0,2.1,1.1,0,0,0,0,10,24,41.7,23,1,65.2,46.7,9,100.0,59.9,13,0,0.0,0,,0,12,2,16.7,0.0,0.0,21.4,1,0,0,0.7,0.7,0.06,-0.7,-0.7,217,349,62.2,4068,2139,105,152,69.1,82,110,74.5,28,67,41.8,0,0.4,0.5,8,22,4,0,32,349,290,56,14,2,0,15,28,3,2,1,0,217,3,17,18,13,0,2,1,2,0,0,0,0,0,0,0,0,14,8,9,4,1,3,19,15.8,16,16,4,12,25,39,22,0,470,65,171,210,98,16,470,12,8,66.7,4,33.3,211,1155,719,18,6,3,16,12,215,31,1,0,0,17,15,3,15,25,8,0,0,0,58,15,17,46.9
