league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
FRA-Ligue 1,0506,Ajaccio,2005-07-30 Saint-Étienne-Ajaccio,2005-07-30,,Matchweek 1,Sat,Away,D,0,0,Saint-Étienne,,,,,,Claude Colombo,/en/matches/84572209/Saint-Etienne-Ajaccio-July-30-2005-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-08-06 Ajaccio-Lille,2005-08-06,,Matchweek 2,Sat,Home,D,3,3,Lille,,,,,,Stéphane Moulin,/en/matches/431894d4/Ajaccio-Lille-August-6-2005-Ligue-1,,,3,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-08-13 Nantes-Ajaccio,2005-08-13,,Matchweek 3,Sat,Away,W,2,0,Nantes,,,,,,Hervé Piccirillo,/en/matches/9c7b6755/Nantes-Ajaccio-August-13-2005-Ligue-1,,,0,,,1,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-08-20 Ajaccio-Le Mans,2005-08-20,,Matchweek 4,Sat,Home,D,0,0,Le Mans,,,,,,Stéphane Lannoy,/en/matches/2098f7c6/Ajaccio-Le-Mans-August-20-2005-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-08-27 Marseille-Ajaccio,2005-08-27,,Matchweek 5,Sat,Away,D,1,1,Marseille,,,,,,Philippe Malige,/en/matches/a8afa4d5/Marseille-Ajaccio-August-27-2005-Ligue-1,,,1,,,0,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-09-10 Ajaccio-Nancy,2005-09-10,,Matchweek 6,Sat,Home,W,1,0,Nancy,,,,,,Stéphane Bré,/en/matches/22c763c6/Ajaccio-Nancy-September-10-2005-Ligue-1,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-09-18 Auxerre-Ajaccio,2005-09-18,,Matchweek 7,Sun,Away,L,0,2,Auxerre,,,,,,Claude Colombo,/en/matches/39dc81d6/Auxerre-Ajaccio-September-18-2005-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-09-21 Ajaccio-Strasbourg,2005-09-21,,Matchweek 8,Wed,Home,D,0,0,Strasbourg,,,,,,Jean-Charles Cailleux,/en/matches/c32162c5/Ajaccio-Strasbourg-September-21-2005-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-09-24 Bordeaux-Ajaccio,2005-09-24,,Matchweek 9,Sat,Away,L,0,1,Bordeaux,,,,,,Éric Poulat,/en/matches/8c2235fb/Bordeaux-Ajaccio-September-24-2005-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-10-16 Lyon-Ajaccio,2005-10-16,,Matchweek 11,Sun,Away,L,2,3,Lyon,,,,,,Fredy Fautrel,/en/matches/b2ed0cfc/Lyon-Ajaccio-October-16-2005-Ligue-1,,,3,,,0,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-10-23 Ajaccio-Rennes,2005-10-23,,Matchweek 12,Sun,Home,L,0,1,Rennes,,,,,,Bruno Derrien,/en/matches/07a0545d/Ajaccio-Rennes-October-23-2005-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-10-29 Monaco-Ajaccio,2005-10-29,,Matchweek 13,Sat,Away,L,0,3,Monaco,,,,,,Thierry Auriac,/en/matches/90f5f563/Monaco-Ajaccio-October-29-2005-Ligue-1,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-11-05 Metz-Ajaccio,2005-11-05,,Matchweek 14,Sat,Away,L,0,2,Metz,,,,,,Stéphane Lannoy,/en/matches/4c0a2a28/Metz-Ajaccio-November-5-2005-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-11-11 Ajaccio-Lens,2005-11-11,,Matchweek 10,Fri,Home,D,0,0,Lens,,,,,,Olivier Thual,/en/matches/698b5dee/Ajaccio-Lens-November-11-2005-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-11-19 Ajaccio-Sochaux,2005-11-19,,Matchweek 15,Sat,Home,L,0,1,Sochaux,,,,,,Éric Poulat,/en/matches/48097e5c/Ajaccio-Sochaux-November-19-2005-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-11-26 Toulouse-Ajaccio,2005-11-26,,Matchweek 16,Sat,Away,L,0,3,Toulouse,,,,,,Tony Chapron,/en/matches/1e1cc1c8/Toulouse-Ajaccio-November-26-2005-Ligue-1,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-12-03 Ajaccio-Troyes,2005-12-03,,Matchweek 17,Sat,Home,L,0,1,Troyes,,,,,,Philippe Malige,/en/matches/2fbfe9c0/Ajaccio-Troyes-December-3-2005-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-12-10 Nice-Ajaccio,2005-12-10,,Matchweek 18,Sat,Away,L,0,1,Nice,,,,,,Bertrand Layec,/en/matches/2c2cb379/Nice-Ajaccio-December-10-2005-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2005-12-17 Ajaccio-Paris S-G,2005-12-17,,Matchweek 19,Sat,Home,D,1,1,Paris S-G,,,,,,Thierry Auriac,/en/matches/6c48274f/Ajaccio-Paris-Saint-Germain-December-17-2005-Ligue-1,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-01-04 Lille-Ajaccio,2006-01-04,,Matchweek 20,Wed,Away,L,0,2,Lille,,,,,,Alain Hamer,/en/matches/c9174c0a/Lille-Ajaccio-January-4-2006-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-01-11 Ajaccio-Nantes,2006-01-11,,Matchweek 21,Wed,Home,L,0,2,Nantes,,,,,,Laurent Duhamel,/en/matches/c158098d/Ajaccio-Nantes-January-11-2006-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-01-14 Le Mans-Ajaccio,2006-01-14,,Matchweek 22,Sat,Away,L,0,1,Le Mans,,,,,,Saïd Ennjimi,/en/matches/44799b6e/Le-Mans-Ajaccio-January-14-2006-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,1
FRA-Ligue 1,0506,Ajaccio,2006-01-21 Ajaccio-Marseille,2006-01-21,,Matchweek 23,Sat,Home,W,3,1,Marseille,,,,,,Éric Poulat,/en/matches/d33ed75c/Ajaccio-Marseille-January-21-2006-Ligue-1,,,1,,,0,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-01-28 Nancy-Ajaccio,2006-01-28,,Matchweek 24,Sat,Away,D,0,0,Nancy,,,,,,Bruno Derrien,/en/matches/75f10297/Nancy-Ajaccio-January-28-2006-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-02-04 Ajaccio-Auxerre,2006-02-04,,Matchweek 25,Sat,Home,W,1,0,Auxerre,,,,,,Damien Ledentu,/en/matches/91856f43/Ajaccio-Auxerre-February-4-2006-Ligue-1,,,0,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-02-11 Strasbourg-Ajaccio,2006-02-11,,Matchweek 26,Sat,Away,D,2,2,Strasbourg,,,,,,Claude Colombo,/en/matches/25f3c340/Strasbourg-Ajaccio-February-11-2006-Ligue-1,,,2,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-02-18 Ajaccio-Bordeaux,2006-02-18,,Matchweek 27,Sat,Home,L,0,2,Bordeaux,,,,,,Pascal Garibian,/en/matches/f5049a7c/Ajaccio-Bordeaux-February-18-2006-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-02-26 Lens-Ajaccio,2006-02-26,,Matchweek 28,Sun,Away,L,0,1,Lens,,,,,,Damien Ledentu,/en/matches/f1d5e860/Lens-Ajaccio-February-26-2006-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-03-04 Ajaccio-Lyon,2006-03-04,,Matchweek 29,Sat,Home,L,1,3,Lyon,,,,,,Bertrand Layec,/en/matches/4e5930b6/Ajaccio-Lyon-March-4-2006-Ligue-1,,,3,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-03-11 Rennes-Ajaccio,2006-03-11,,Matchweek 30,Sat,Away,L,0,3,Rennes,,,,,,Tony Chapron,/en/matches/cdc616fb/Rennes-Ajaccio-March-11-2006-Ligue-1,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-03-18 Ajaccio-Monaco,2006-03-18,,Matchweek 31,Sat,Home,W,1,0,Monaco,,,,,,Laurent Duhamel,/en/matches/1a783364/Ajaccio-Monaco-March-18-2006-Ligue-1,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-03-25 Ajaccio-Metz,2006-03-25,,Matchweek 32,Sat,Home,L,0,1,Metz,,,,,,Stéphane Bré,/en/matches/a99771c6/Ajaccio-Metz-March-25-2006-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-04-01 Sochaux-Ajaccio,2006-04-01,,Matchweek 33,Sat,Away,L,1,3,Sochaux,,,,,,Stéphane Lannoy,/en/matches/46ac63ed/Sochaux-Ajaccio-April-1-2006-Ligue-1,,,3,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0506,Ajaccio,2006-04-08 Ajaccio-Toulouse,2006-04-08,,Matchweek 34,Sat,Home,W,1,0,Toulouse,,,,,,Claude Colombo,/en/matches/cb9112cd/Ajaccio-Toulouse-April-8-2006-Ligue-1,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
