league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
FRA-Ligue 1,1011,Arles-Avignon,2010-08-07 Sochaux-Arles-Avignon,2010-08-07,,Matchweek 1,Sat,Away,L,1,2,Sochaux,,,,4-2-3-1,4-1-2-1-2,Jean-Charles Cailleux,/en/matches/441bdd0a/Sochaux-Arles-Avignon-August-7-2010-Ligue-1,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-08-14 Arles-Avignon-Lens,2010-08-14,,Matchweek 2,Sat,Home,L,0,1,Lens,,,,4-1-2-1-2◆,4-2-3-1,Bartolomeu Varela,/en/matches/77a57004/Arles-Avignon-Lens-August-14-2010-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-08-21 Toulouse-Arles-Avignon,2010-08-21,,Matchweek 3,Sat,Away,L,1,2,Toulouse,,,,4-2-3-1,4-1-4-1,Lionel Jaffredo,/en/matches/b0283f8d/Toulouse-Arles-Avignon-August-21-2010-Ligue-1,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-08-28 Arles-Avignon-Rennes,2010-08-28,,Matchweek 4,Sat,Home,L,0,1,Rennes,,,,4-2-3-1,4-2-3-1,Philippe Kalt,/en/matches/d4ab8dee/Arles-Avignon-Rennes-August-28-2010-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-09-11 Paris S-G-Arles-Avignon,2010-09-11,,Matchweek 5,Sat,Away,L,0,4,Paris S-G,,,,4-2-3-1,4-4-2,Sébastien Moreira,/en/matches/0880c10f/Paris-Saint-Germain-Arles-Avignon-September-11-2010-Ligue-1,,,4,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-09-18 Arles-Avignon-Marseille,2010-09-18,,Matchweek 6,Sat,Home,L,0,3,Marseille,,,,5-4-1,4-3-3,Saïd Ennjimi,/en/matches/8a0bdb74/Arles-Avignon-Marseille-September-18-2010-Ligue-1,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-09-25 Montpellier-Arles-Avignon,2010-09-25,,Matchweek 7,Sat,Away,L,1,3,Montpellier,,,,4-5-1,4-3-3,Alexandre Castro,/en/matches/99665d6c/Montpellier-Arles-Avignon-September-25-2010-Ligue-1,,,3,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-10-02 Arles-Avignon-Auxerre,2010-10-02,,Matchweek 8,Sat,Home,L,0,4,Auxerre,,,,4-2-3-1,4-2-3-1,Stéphane Lannoy,/en/matches/6908afb0/Arles-Avignon-Auxerre-October-2-2010-Ligue-1,,,4,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-10-16 Brest-Arles-Avignon,2010-10-16,,Matchweek 9,Sat,Away,D,0,0,Brest,,,,4-1-2-1-2◆,4-2-3-1,Tony Chapron,/en/matches/90d235e7/Brest-Arles-Avignon-October-16-2010-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-10-24 Arles-Avignon-Lyon,2010-10-24,,Matchweek 10,Sun,Home,D,1,1,Lyon,,,,4-4-1-1,4-2-3-1,Pascal Viléo,/en/matches/abafde74/Arles-Avignon-Lyon-October-24-2010-Ligue-1,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-10-30 Lorient-Arles-Avignon,2010-10-30,,Matchweek 11,Sat,Away,L,0,2,Lorient,,,,4-4-2,4-4-2,Damien Ledentu,/en/matches/1c8ad5fb/Lorient-Arles-Avignon-October-30-2010-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-11-06 Arles-Avignon-Caen,2010-11-06,,Matchweek 12,Sat,Home,W,3,2,Caen,,,,4-4-2,4-2-3-1,Jean-Charles Cailleux,/en/matches/8bb95b87/Arles-Avignon-Caen-November-6-2010-Ligue-1,,,2,,,0,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-11-13 Monaco-Arles-Avignon,2010-11-13,,Matchweek 13,Sat,Away,D,0,0,Monaco,,,,4-2-3-1,4-2-3-1,Ruddy Buquet,/en/matches/50c1c09d/Monaco-Arles-Avignon-November-13-2010-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-11-21 Arles-Avignon-Bordeaux,2010-11-21,,Matchweek 14,Sun,Home,L,2,4,Bordeaux,,,,4-1-2-1-2◆,4-2-3-1,Fredy Fautrel,/en/matches/5a7703eb/Arles-Avignon-Bordeaux-November-21-2010-Ligue-1,,,4,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-11-27 Valenciennes-Arles-Avignon,2010-11-27,,Matchweek 15,Sat,Away,L,0,3,Valenciennes,,,,4-2-3-1,4-3-3,Saïd Ennjimi,/en/matches/b4062b07/Valenciennes-Arles-Avignon-November-27-2010-Ligue-1,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-12-04 Arles-Avignon-Nancy,2010-12-04,,Matchweek 16,Sat,Home,D,1,1,Nancy,,,,4-1-2-1-2◆,4-4-1-1,Lionel Jaffredo,/en/matches/217243e0/Arles-Avignon-Nancy-December-4-2010-Ligue-1,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-12-11 Arles-Avignon-Lille,2010-12-11,,Matchweek 17,Sat,Home,L,0,1,Lille,,,,4-1-2-1-2◆,4-3-3,Damien Ledentu,/en/matches/f09ac3c1/Arles-Avignon-Lille-December-11-2010-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-12-18 Saint-Étienne-Arles-Avignon,2010-12-18,,Matchweek 18,Sat,Away,L,0,2,Saint-Étienne,,,,4-4-2,4-1-4-1,Stéphane Lannoy,/en/matches/c31384e3/Saint-Etienne-Arles-Avignon-December-18-2010-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2010-12-22 Arles-Avignon-Nice,2010-12-22,,Matchweek 19,Wed,Home,D,0,0,Nice,,,,4-2-3-1,4-2-3-1,Bartolomeu Varela,/en/matches/63ac679e/Arles-Avignon-Nice-December-22-2010-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2011-01-15 Rennes-Arles-Avignon,2011-01-15,,Matchweek 20,Sat,Away,L,0,4,Rennes,,,,4-2-3-1,4-2-3-1,Jean-Charles Cailleux,/en/matches/fbd353fa/Rennes-Arles-Avignon-January-15-2011-Ligue-1,,,4,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0
FRA-Ligue 1,1011,Arles-Avignon,2011-01-29 Arles-Avignon-Paris S-G,2011-01-29,,Matchweek 21,Sat,Home,L,1,2,Paris S-G,,,,4-4-2,4-4-2,Damien Ledentu,/en/matches/a52e2df9/Arles-Avignon-Paris-Saint-Germain-January-29-2011-Ligue-1,,,2,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
