league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
FRA-Ligue 1,0304,Ajaccio,2003-08-02 Metz-Ajaccio,2003-08-02,,Matchweek 1,Sat,Away,W,1,0,Metz,,,,,,Stéphane Lannoy,/en/matches/7d7f77ad/Metz-Ajaccio-August-2-2003-Ligue-1,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-08-09 Le Mans-Ajaccio,2003-08-09,,Matchweek 2,Sat,Away,W,1,0,Le Mans,,,,,,Thierry Auriac,/en/matches/283d9cdd/Le-Mans-Ajaccio-August-9-2003-Ligue-1,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-08-16 Ajaccio-Nantes,2003-08-16,,Matchweek 3,Sat,Home,L,1,3,Nantes,,,,,,Claude Colombo,/en/matches/fa79100a/Ajaccio-Nantes-August-16-2003-Ligue-1,,,3,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-08-23 Nice-Ajaccio,2003-08-23,,Matchweek 4,Sat,Away,D,2,2,Nice,,,,,,Stéphane Bré,/en/matches/0a813fc6/Nice-Ajaccio-August-23-2003-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-08-31 Ajaccio-Marseille,2003-08-31,,Matchweek 5,Sun,Home,L,0,1,Marseille,,,,,,Pascal Garibian,/en/matches/6012a32c/Ajaccio-Marseille-August-31-2003-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-09-13 Strasbourg-Ajaccio,2003-09-13,,Matchweek 6,Sat,Away,L,2,3,Strasbourg,,,,,,Damien Ledentu,/en/matches/77de159f/Strasbourg-Ajaccio-September-13-2003-Ligue-1,,,3,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-09-20 Ajaccio-Rennes,2003-09-20,,Matchweek 7,Sat,Home,W,1,0,Rennes,,,,,,Pascal Viléo,/en/matches/ec30f125/Ajaccio-Rennes-September-20-2003-Ligue-1,,,0,,,1,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-09-28 Bordeaux-Ajaccio,2003-09-28,,Matchweek 8,Sun,Away,L,0,1,Bordeaux,,,,,,Fredy Fautrel,/en/matches/5791a26b/Bordeaux-Ajaccio-September-28-2003-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-10-04 Ajaccio-Lyon,2003-10-04,,Matchweek 9,Sat,Home,L,2,4,Lyon,,,,,,Stéphane Bré,/en/matches/08456597/Ajaccio-Lyon-October-4-2003-Ligue-1,,,4,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
FRA-Ligue 1,0304,Ajaccio,2003-10-18 Lille-Ajaccio,2003-10-18,,Matchweek 10,Sat,Away,D,0,0,Lille,,,,,,Jean-Marc Bonnin,/en/matches/b3238379/Lille-Ajaccio-October-18-2003-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,0
