league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
FRA-Ligue 1,1415,Bastia,2014-08-09 Bastia-Marseille,2014-08-09,21:00:00,Matchweek 1,Sat,Home,D,3,3,Marseille,43,15534,Yannick Cahuzac,4-4-1-1,3-4-3,Lionel Jaffredo,/en/matches/c41ad433/Bastia-Marseille-August-9-2014-Ligue-1,,5,3,,60.0,0,1,1,0,0,3,,,,,,,1,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,1
FRA-Ligue 1,1415,Bastia,2014-08-16 Paris S-G-Bastia,2014-08-16,17:00:00,Matchweek 2,Sat,Away,L,0,2,Paris S-G,34,45258,François Modesto,4-5-1,4-3-3,Amaury Delerue,/en/matches/7812f599/Paris-Saint-Germain-Bastia-August-16-2014-Ligue-1,,5,2,,60.0,0,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,1415,Bastia,2014-08-23 Bastia-Toulouse,2014-08-23,20:00:00,Matchweek 3,Sat,Home,W,1,0,Toulouse,47,13797,Sébastien Squillaci,4-2-3-1,3-5-2,Sébastien Moreira,/en/matches/48741565/Bastia-Toulouse-August-23-2014-Ligue-1,,4,0,,100.0,1,0,0,0,0,1,,,,,,,1,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,1415,Bastia,2014-08-31 Bordeaux-Bastia,2014-08-31,14:00:00,Matchweek 4,Sun,Away,D,1,1,Bordeaux,38,21917,Sébastien Squillaci,4-2-3-1,4-4-1-1,Frédy Fautrel,/en/matches/4d4b8ee2/Bordeaux-Bastia-August-31-2014-Ligue-1,,5,1,,80.0,0,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,1415,Bastia,2014-09-13 Bastia-Lens,2014-09-13,20:00:00,Matchweek 5,Sat,Home,D,1,1,Lens,59,12479,Sébastien Squillaci,4-2-3-1,4-2-3-1,Wilfried Bien,/en/matches/72212f19/Bastia-Lens-September-13-2014-Ligue-1,,2,1,,50.0,0,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1415,Bastia,2014-09-20 Metz-Bastia,2014-09-20,20:00:00,Matchweek 6,Sat,Away,L,1,3,Metz,56,18605,Yannick Cahuzac,4-2-3-1,4-5-1,Sébastien Desiage,/en/matches/e010ffd9/Metz-Bastia-September-20-2014-Ligue-1,,9,3,,66.7,0,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1415,Bastia,2014-09-24 Bastia-Nantes,2014-09-24,19:00:00,Matchweek 7,Wed,Home,D,0,0,Nantes,78,11380,Yannick Cahuzac,4-1-2-1-2◆,4-2-3-1,Tony Chapron,/en/matches/ffebddaf/Bastia-Nantes-September-24-2014-Ligue-1,,3,0,,100.0,1,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,0
FRA-Ligue 1,1415,Bastia,2014-09-27 Lille-Bastia,2014-09-27,20:00:00,Matchweek 8,Sat,Away,L,0,1,Lille,44,33558,Sébastien Squillaci,4-4-1-1,4-2-3-1,Bartolomeu Varela,/en/matches/ae508d5c/Lille-Bastia-September-27-2014-Ligue-1,,6,1,,83.3,0,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,1415,Bastia,2014-10-04 Bastia-Lorient,2014-10-04,20:00:00,Matchweek 9,Sat,Home,L,0,2,Lorient,53,11530,Sébastien Squillaci,4-2-3-1,4-4-2,Stéphane Lannoy,/en/matches/7bcf1ed0/Bastia-Lorient-October-4-2014-Ligue-1,,6,2,,66.7,0,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,1
FRA-Ligue 1,1415,Bastia,2014-10-18 Nice-Bastia,2014-10-18,20:00:00,Matchweek 10,Sat,Away,W,1,0,Nice,39,18919,Sébastien Squillaci,4-1-4-1,4-2-3-1,Saïd Ennjimi,/en/matches/d81b8608/Nice-Bastia-October-18-2014-Ligue-1,,4,0,,100.0,1,0,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
