league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,KP,1/3,PPA,CrsPA,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Rec,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG
FRA-Ligue 1,1314,Ajaccio,2013-08-11 Ajaccio-Saint-Étienne,2013-08-11,,Matchweek 1,Sun,Home,L,0,1,Saint-Étienne,,,,4-2-3-1,4-3-3,Bartolomeu Varela,/en/matches/e918382e/Ajaccio-Saint-Etienne-August-11-2013-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-08-18 Paris S-G-Ajaccio,2013-08-18,,Matchweek 2,Sun,Away,D,1,1,Paris S-G,,,,4-3-3,4-4-2,Nicolas Rainville,/en/matches/37a02a7e/Paris-Saint-Germain-Ajaccio-August-18-2013-Ligue-1,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-08-25 Ajaccio-Nice,2013-08-25,,Matchweek 3,Sun,Home,D,0,0,Nice,,,,4-3-3,4-2-3-1,Laurent Duhamel,/en/matches/2023c085/Ajaccio-Nice-August-25-2013-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-08-31 Sochaux-Ajaccio,2013-08-31,,Matchweek 4,Sat,Away,D,0,0,Sochaux,,,,4-5-1,4-4-1-1,Sébastien Desiage,/en/matches/84a78d55/Sochaux-Ajaccio-August-31-2013-Ligue-1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-09-14 Ajaccio-Evian,2013-09-14,,Matchweek 5,Sat,Home,L,2,3,Evian,,,,4-3-3,4-2-3-1,Fredy Fautrel,/en/matches/5cfda32e/Ajaccio-Evian-September-14-2013-Ligue-1,,,3,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-09-21 Rennes-Ajaccio,2013-09-21,,Matchweek 6,Sat,Away,L,0,2,Rennes,,,,4-3-3,4-3-3,Mikael Lesage,/en/matches/bd210d83/Rennes-Ajaccio-September-21-2013-Ligue-1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-09-25 Ajaccio-Lyon,2013-09-25,,Matchweek 7,Wed,Home,W,2,1,Lyon,,,,4-3-3,4-2-3-1,Antony Gautier,/en/matches/5dcc62d6/Ajaccio-Lyon-September-25-2013-Ligue-1,,,1,,,0,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-09-29 Ajaccio-Montpellier,2013-09-29,,Matchweek 8,Sun,Home,D,1,1,Montpellier,,,,4-2-3-1,4-2-3-1,Sébastien Desiage,/en/matches/7aed2b2b/Ajaccio-Montpellier-September-29-2013-Ligue-1,,,1,,,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-10-05 Lille-Ajaccio,2013-10-05,,Matchweek 9,Sat,Away,L,0,3,Lille,,,,4-3-3,4-1-2-1-2,Stéphane Jochem,/en/matches/f630d0bd/Lille-Ajaccio-October-5-2013-Ligue-1,,,3,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0
FRA-Ligue 1,1314,Ajaccio,2013-10-19 Ajaccio-Nantes,2013-10-19,,Matchweek 10,Sat,Home,L,0,1,Nantes,,,,4-1-4-1,4-2-3-1,Benoît Millot,/en/matches/24cea6fb/Ajaccio-Nantes-October-19-2013-Ligue-1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0
